"subject_type","subject_source","subject_id","predicate","object_type","object_source","object_id","qualifier","remarks"
"recordings","","53080","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","53079","",""
"recordings","","53081","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4925","",""
"recordings","","53081","http://purl.org/dc/terms/isReferencedBy","references","","53071","",""
"recordings","","53081","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","53079","",""
"recordings","","53250","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6371","",""
"recordings","","53250","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","47354","",""
"recordings","","53251","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6371","",""
"recordings","","53251","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","47354","",""
"recordings","","53252","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6371","",""
"recordings","","53252","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","47354","",""
"recordings","","53585","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6685","",""
"recordings","","53585","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","53587","",""
"recordings","","53589","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","3960","",""
"recordings","","53591","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","53590","",""
"recordings","","53592","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6686","",""
"recordings","","53593","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2378","",""
"recordings","","53594","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6687","",""
"recordings","","53597","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","178","",""
"recordings","","53597","http://rs.tdwg.org/ac/terms/associatedSpecimenReference","specimens","","53596","",""
"recordings","","53597","http://rs.tdwg.org/dwc/iri/inDescribedPlace","locations","","53595","",""
"recordings","","53599","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","3399","",""
"recordings","","53600","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","3391","",""
"recordings","","53613","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1429","",""
"recordings","","53614","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","1429","",""
"recordings","","56106","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56107","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56108","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56109","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56110","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56111","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56112","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56113","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56114","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56115","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56116","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56117","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56118","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56119","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56120","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56121","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56122","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56123","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56124","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56125","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56126","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56127","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56128","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56129","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56130","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56131","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56132","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56133","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56134","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56135","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56136","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56137","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56138","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56139","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56140","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56141","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56142","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56143","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56144","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56145","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56146","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56147","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56149","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56150","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56151","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56152","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56153","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56154","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56155","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56156","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56157","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56158","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56159","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56160","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56161","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56162","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56164","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56165","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56166","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56167","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56168","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56169","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56170","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56171","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56172","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56173","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56174","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56175","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56176","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56177","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56178","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56179","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56180","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56181","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56182","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56183","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56184","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56185","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56186","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56187","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56188","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56189","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56190","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56191","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56192","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56193","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56194","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56195","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56196","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56197","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","2516","",""
"recordings","","56198","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56199","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56200","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56201","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56202","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56203","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56204","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56205","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56206","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56207","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56208","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56209","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56210","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56211","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56212","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56213","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56214","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56215","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56216","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56217","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56218","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56219","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56220","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56221","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56222","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56223","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56224","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56225","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56226","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56227","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56228","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56229","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56230","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56231","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56232","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56233","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56234","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56235","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56236","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56237","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56238","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56239","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56240","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56241","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56242","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56243","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56244","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56245","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56246","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56247","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","6748","",""
"recordings","","56248","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56249","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56250","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56251","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56252","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56253","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56254","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56255","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56256","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56257","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56258","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56259","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56260","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56261","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56262","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56263","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56264","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56265","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56266","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56267","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56268","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56269","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56270","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56271","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56272","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56273","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56274","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56275","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56276","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56277","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56278","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56279","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56280","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56281","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56282","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56283","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56284","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56285","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56286","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56287","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56288","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56289","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56290","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56291","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56292","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56293","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56294","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56295","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56296","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56297","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56298","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56299","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56300","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56301","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56302","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56303","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56304","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56305","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56306","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56307","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56308","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56309","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56310","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56311","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56312","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56313","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56314","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56315","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56316","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56317","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56318","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56319","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56320","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56321","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56322","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56323","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56324","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56325","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56326","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56327","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56328","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56329","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56330","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56331","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56332","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56333","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56334","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56335","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56336","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56337","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56338","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56339","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56340","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56341","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56342","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56343","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56344","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56345","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56346","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56347","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56348","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56349","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56350","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56351","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56352","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56353","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56354","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56355","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56356","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56357","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56358","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56359","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56360","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56361","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56362","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56363","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56364","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56365","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56366","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56367","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56368","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56369","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4841","",""
"recordings","","56370","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56371","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56372","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56373","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56374","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56376","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56377","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56378","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56379","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56380","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56381","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56382","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56383","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56384","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56385","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56386","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56387","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56388","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56389","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56390","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56391","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56392","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56393","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56394","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56395","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56396","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56397","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56398","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56399","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
"recordings","","56400","http://purl.obolibrary.org/obo/IAO_0000136","taxa","","4878","",""
