"id","title","file","subtype","creator","license","post_date","type","size_raw","width","height","caption"
"10755","20150113130246.jpg","https://bio.acousti.ca/sites/default/files/20150113130246.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3926345","8598","6072",""
"10756","20150113130304.jpg","https://bio.acousti.ca/sites/default/files/20150113130304.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","4056516","8598","6072",""
"10757","20150113130332.jpg","https://bio.acousti.ca/sites/default/files/20150113130332.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1012386","6072","4299",""
"10758","20150113130402.jpg","https://bio.acousti.ca/sites/default/files/20150113130402.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3738292","8598","6072",""
"10759","20150113130424.jpg","https://bio.acousti.ca/sites/default/files/20150113130424.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3696880","8598","6072",""
"10760","20150113130444.jpg","https://bio.acousti.ca/sites/default/files/20150113130444.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3798352","8598","6072",""
"10767","20150113130511.jpg","https://bio.acousti.ca/sites/default/files/20150113130511.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1040131","6072","4299",""
"10768","20150113130536.jpg","https://bio.acousti.ca/sites/default/files/20150113130536.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3737383","8598","6072",""
"10769","20150113130600.jpg","https://bio.acousti.ca/sites/default/files/20150113130600.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3773441","8598","6072",""
"10770","20150113130621.jpg","https://bio.acousti.ca/sites/default/files/20150113130621.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3995351","8598","6072",""
"10771","20150113130536.jpg","https://bio.acousti.ca/sites/default/files/20150113130536_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3737383","8598","6072",""
"10772","20150113130511.jpg","https://bio.acousti.ca/sites/default/files/20150113130511_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1040131","6072","4299",""
"10773","20150113130600.jpg","https://bio.acousti.ca/sites/default/files/20150113130600_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3773441","8598","6072",""
"10774","20150113130621.jpg","https://bio.acousti.ca/sites/default/files/20150113130621_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3995351","8598","6072",""
"10779","20150113130645.jpg","https://bio.acousti.ca/sites/default/files/20150113130645.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1033867","6072","4299",""
"10780","20150113130714.jpg","https://bio.acousti.ca/sites/default/files/20150113130714.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3748546","8598","6072",""
"10781","20150113130741.jpg","https://bio.acousti.ca/sites/default/files/20150113130741.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3819363","8598","6072",""
"10782","20150113130802.jpg","https://bio.acousti.ca/sites/default/files/20150113130802.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3882286","8598","6072",""
"10783","20150113130645.jpg","https://bio.acousti.ca/sites/default/files/20150113130645_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1033867","6072","4299",""
"10784","20150113130714.jpg","https://bio.acousti.ca/sites/default/files/20150113130714_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3748546","8598","6072",""
"10785","20150113130741.jpg","https://bio.acousti.ca/sites/default/files/20150113130741_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3819363","8598","6072",""
"10786","20150113130802.jpg","https://bio.acousti.ca/sites/default/files/20150113130802_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3882286","8598","6072",""
"10791","20150113130829.jpg","https://bio.acousti.ca/sites/default/files/20150113130829.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1024259","6072","4299",""
"10792","20150113130911.jpg","https://bio.acousti.ca/sites/default/files/20150113130911.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3686711","8598","6072",""
"10793","20150113130931.jpg","https://bio.acousti.ca/sites/default/files/20150113130931.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3715034","8598","6072",""
"10794","20150113130956.jpg","https://bio.acousti.ca/sites/default/files/20150113130956.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3820221","8598","6072",""
"10795","20150113130829.jpg","https://bio.acousti.ca/sites/default/files/20150113130829_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1024259","6072","4299",""
"10796","20150113130911.jpg","https://bio.acousti.ca/sites/default/files/20150113130911_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3686711","8598","6072",""
"10797","20150113130931.jpg","https://bio.acousti.ca/sites/default/files/20150113130931_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3715034","8598","6072",""
"10798","20150113130956.jpg","https://bio.acousti.ca/sites/default/files/20150113130956_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3820221","8598","6072",""
"10930","20150210115133.jpg","https://bio.acousti.ca/sites/default/files/20150210115133.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1018161","6072","4299",""
"10931","20150210115202.jpg","https://bio.acousti.ca/sites/default/files/20150210115202.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3916823","9921","7016",""
"10932","20150210115235.jpg","https://bio.acousti.ca/sites/default/files/20150210115235.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3708639","8598","6072",""
"10933","20150210115259.jpg","https://bio.acousti.ca/sites/default/files/20150210115259.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","4134644","9921","7016",""
"10934","20150210115133.jpg","https://bio.acousti.ca/sites/default/files/20150210115133_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1018161","6072","4299",""
"10935","20150210115202.jpg","https://bio.acousti.ca/sites/default/files/20150210115202_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3916823","9921","7016",""
"10936","20150210115235.jpg","https://bio.acousti.ca/sites/default/files/20150210115235_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3708639","8598","6072",""
"10937","20150210115259.jpg","https://bio.acousti.ca/sites/default/files/20150210115259_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","4134644","9921","7016",""
"10938","20150210115332.jpg","https://bio.acousti.ca/sites/default/files/20150210115332.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1010512","6072","4299",""
"10939","20150210115357.jpg","https://bio.acousti.ca/sites/default/files/20150210115357.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3676728","8598","6072",""
"10940","20150210115423.jpg","https://bio.acousti.ca/sites/default/files/20150210115423.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3900463","9921","7016",""
"10941","20150210115448.jpg","https://bio.acousti.ca/sites/default/files/20150210115448.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3747485","8598","6072",""
"10942","20150210115332.jpg","https://bio.acousti.ca/sites/default/files/20150210115332_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1010512","6072","4299",""
"10943","20150210115357.jpg","https://bio.acousti.ca/sites/default/files/20150210115357_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3676728","8598","6072",""
"10944","20150210115423.jpg","https://bio.acousti.ca/sites/default/files/20150210115423_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3900463","9921","7016",""
"10945","20150210115448.jpg","https://bio.acousti.ca/sites/default/files/20150210115448_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3747485","8598","6072",""
"10950","20150210115518.jpg","https://bio.acousti.ca/sites/default/files/20150210115518.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","992778","6072","4299",""
"10951","20150210115555.jpg","https://bio.acousti.ca/sites/default/files/20150210115555.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2488329","7016","4964",""
"10952","20150210115644.jpg","https://bio.acousti.ca/sites/default/files/20150210115644.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3283522","8598","6072",""
"10954","20150210115712.jpg","https://bio.acousti.ca/sites/default/files/20150210115712_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2653860","7016","4964",""
"10955","20150210115518.jpg","https://bio.acousti.ca/sites/default/files/20150210115518_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","992778","6072","4299",""
"10956","20150210115555.jpg","https://bio.acousti.ca/sites/default/files/20150210115555_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2488329","7016","4964",""
"10957","20150210115644.jpg","https://bio.acousti.ca/sites/default/files/20150210115644_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3283522","8598","6072",""
"10958","20150210115712.jpg","https://bio.acousti.ca/sites/default/files/20150210115712_1.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2653860","7016","4964",""
"10963","20150210143033.jpg","https://bio.acousti.ca/sites/default/files/20150210143033.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1031195","6072","4299",""
"10964","20150210143120.jpg","https://bio.acousti.ca/sites/default/files/20150210143120.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6779845","8598","6072",""
"10965","20150210143151.jpg","https://bio.acousti.ca/sites/default/files/20150210143151.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7010998","8598","6072",""
"10966","20150210143221.jpg","https://bio.acousti.ca/sites/default/files/20150210143221.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6833705","8598","6072",""
"10967","20150210143033.jpg","https://bio.acousti.ca/sites/default/files/20150210143033_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1031195","6072","4299",""
"10968","20150210143120.jpg","https://bio.acousti.ca/sites/default/files/20150210143120_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6779845","8598","6072",""
"10969","20150210143151.jpg","https://bio.acousti.ca/sites/default/files/20150210143151_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","7010998","8598","6072",""
"10970","20150210143221.jpg","https://bio.acousti.ca/sites/default/files/20150210143221_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6833705","8598","6072",""
"10975","20150210143248.jpg","https://bio.acousti.ca/sites/default/files/20150210143248.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984059","6072","4299",""
"10976","20150210143324.jpg","https://bio.acousti.ca/sites/default/files/20150210143324.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6729908","9921","7016",""
"10977","20150210143353.jpg","https://bio.acousti.ca/sites/default/files/20150210143353.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6737640","8598","6072",""
"10978","20150210143420.jpg","https://bio.acousti.ca/sites/default/files/20150210143420.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6719809","8598","6072",""
"10979","20150210143248.jpg","https://bio.acousti.ca/sites/default/files/20150210143248_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984059","6072","4299",""
"10980","20150210143324.jpg","https://bio.acousti.ca/sites/default/files/20150210143324_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6729908","9921","7016",""
"10981","20150210143353.jpg","https://bio.acousti.ca/sites/default/files/20150210143353_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6737640","8598","6072",""
"10982","20150210143420.jpg","https://bio.acousti.ca/sites/default/files/20150210143420_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6719809","8598","6072",""
"10983","20150210143248.jpg","https://bio.acousti.ca/sites/default/files/20150210143248_1.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","984059","6072","4299",""
"10984","20150210143324.jpg","https://bio.acousti.ca/sites/default/files/20150210143324_1.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6729908","9921","7016",""
"10985","20150210143353.jpg","https://bio.acousti.ca/sites/default/files/20150210143353_1.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6737640","8598","6072",""
"10986","20150210143420.jpg","https://bio.acousti.ca/sites/default/files/20150210143420_1.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6719809","8598","6072",""
"10987","20150210143448.jpg","https://bio.acousti.ca/sites/default/files/20150210143448.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","958714","6072","4299",""
"10988","20150210143518.jpg","https://bio.acousti.ca/sites/default/files/20150210143518.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6866051","8598","6072",""
"10989","20150210143545.jpg","https://bio.acousti.ca/sites/default/files/20150210143545.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6850136","8598","6072",""
"10990","20150210143616.jpg","https://bio.acousti.ca/sites/default/files/20150210143616.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6855240","8598","6072",""
"10996","20150210143848.jpg","https://bio.acousti.ca/sites/default/files/20150210143848.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","961197","6072","4299",""
"10997","20150210143920.jpg","https://bio.acousti.ca/sites/default/files/20150210143920.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2917230","8598","6072",""
"10998","20150210143944.jpg","https://bio.acousti.ca/sites/default/files/20150210143944.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2898262","8598","6072",""
"10999","20150210144011.jpg","https://bio.acousti.ca/sites/default/files/20150210144011.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2918042","8598","6072",""
"11000","20150210144040.jpg","https://bio.acousti.ca/sites/default/files/20150210144040.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","945946","6072","4299",""
"11001","20150210144121.jpg","https://bio.acousti.ca/sites/default/files/20150210144121.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2704280","8598","6072",""
"11002","20150210144148.jpg","https://bio.acousti.ca/sites/default/files/20150210144148.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1955664","7016","4964",""
"11003","20150210144217.jpg","https://bio.acousti.ca/sites/default/files/20150210144217.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2225669","7016","4964",""
"11076","20150217103844.jpg","https://bio.acousti.ca/sites/default/files/20150217103844.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1416816","7016","4961",""
"11077","20150217110054.jpg","https://bio.acousti.ca/sites/default/files/20150217110054.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3645941","9921","7016",""
"11078","20150217110117.jpg","https://bio.acousti.ca/sites/default/files/20150217110117.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3173419","9921","7016",""
"11079","20150217110152.jpg","https://bio.acousti.ca/sites/default/files/20150217110152.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3212179","9921","7016",""
"11080","20150217104049.jpg","https://bio.acousti.ca/sites/default/files/20150217104049.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1216438","7016","4961",""
"11081","20150217104134.jpg","https://bio.acousti.ca/sites/default/files/20150217104134.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8094523","8598","6072",""
"11082","20150217104217.jpg","https://bio.acousti.ca/sites/default/files/20150217104217.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8234474","8598","6072",""
"11083","20150217110220.jpg","https://bio.acousti.ca/sites/default/files/20150217110220.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8152261","9921","7016",""
"11084","20150217104248.jpg","https://bio.acousti.ca/sites/default/files/20150217104248.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1201282","7016","4961",""
"11085","20150217104322.jpg","https://bio.acousti.ca/sites/default/files/20150217104322.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8216195","8598","6072",""
"11086","20150217104350.jpg","https://bio.acousti.ca/sites/default/files/20150217104350.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8088085","8598","6072",""
"11087","20150217104422.jpg","https://bio.acousti.ca/sites/default/files/20150217104422.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8183147","8598","6072",""
"11088","20150217134822.jpg","https://bio.acousti.ca/sites/default/files/20150217134822.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","964245","6072","4299",""
"11089","20150217134900.jpg","https://bio.acousti.ca/sites/default/files/20150217134900.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8083234","9921","7016",""
"11090","20150217134927.jpg","https://bio.acousti.ca/sites/default/files/20150217134927.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8071670","9921","7016",""
"11091","20150217134953.jpg","https://bio.acousti.ca/sites/default/files/20150217134953.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8186673","9921","7016",""
"11092","20150217135022.jpg","https://bio.acousti.ca/sites/default/files/20150217135022.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8141294","9921","7016",""
"11093","20150217135051.jpg","https://bio.acousti.ca/sites/default/files/20150217135051.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6185712","9921","7016",""
"11094","20150217135123.jpg","https://bio.acousti.ca/sites/default/files/20150217135123.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","999577","6072","4299",""
"11095","20150217135155.jpg","https://bio.acousti.ca/sites/default/files/20150217135155.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8191171","9921","7016",""
"11096","20150217135224.jpg","https://bio.acousti.ca/sites/default/files/20150217135224.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8301645","9921","7016",""
"11097","20150217135254.jpg","https://bio.acousti.ca/sites/default/files/20150217135254.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8242884","9921","7016",""
"11098","20150217135318.jpg","https://bio.acousti.ca/sites/default/files/20150217135318.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","929710","6072","4299",""
"11099","20150217135353.jpg","https://bio.acousti.ca/sites/default/files/20150217135353.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3108182","9921","7016",""
"11100","20150217135416.jpg","https://bio.acousti.ca/sites/default/files/20150217135416.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3062833","9921","7016",""
"11101","20150217135438.jpg","https://bio.acousti.ca/sites/default/files/20150217135438.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3452761","9921","7016",""
"11102","20150217135503.jpg","https://bio.acousti.ca/sites/default/files/20150217135503.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","927773","6072","4299",""
"11103","20150217135532.jpg","https://bio.acousti.ca/sites/default/files/20150217135532.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","2871825","9921","7016",""
"11104","20150217135558.jpg","https://bio.acousti.ca/sites/default/files/20150217135558.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3010698","9921","7016",""
"11105","20150217135619.jpg","https://bio.acousti.ca/sites/default/files/20150217135619.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3269903","9921","7016",""
"11106","20150217135639.jpg","https://bio.acousti.ca/sites/default/files/20150217135639.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","942093","6072","4299",""
"11107","20150217135714.jpg","https://bio.acousti.ca/sites/default/files/20150217135714.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3178087","9921","7016",""
"11108","20150217135735.jpg","https://bio.acousti.ca/sites/default/files/20150217135735.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3308599","9921","7016",""
"11109","20150217135758.jpg","https://bio.acousti.ca/sites/default/files/20150217135758.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3672814","9921","7016",""
"11110","20150217135821.jpg","https://bio.acousti.ca/sites/default/files/20150217135821.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","938034","6072","4299",""
"11111","20150217135855.jpg","https://bio.acousti.ca/sites/default/files/20150217135855.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3234323","9921","7016",""
"11112","20150217135917.jpg","https://bio.acousti.ca/sites/default/files/20150217135917.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3310213","9921","7016",""
"11113","20150217135940.jpg","https://bio.acousti.ca/sites/default/files/20150217135940.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3603178","9921","7016",""
"11324","20150224103218.jpg","https://bio.acousti.ca/sites/default/files/20150224103218_0.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","990377","6072","4299",""
"11325","20150224103255.jpg","https://bio.acousti.ca/sites/default/files/20150224103255_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3105278","9921","7016",""
"11326","20150224103323.jpg","https://bio.acousti.ca/sites/default/files/20150224103323_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3095104","9921","7016",""
"11327","20150224103346.jpg","https://bio.acousti.ca/sites/default/files/20150224103346_0.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","3437847","9921","7016",""
"11328","20150224103557.jpg","https://bio.acousti.ca/sites/default/files/20150224103557.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","992458","6072","4299",""
"11329","20150224103617.jpg","https://bio.acousti.ca/sites/default/files/20150224103617.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1207350","7016","4961",""
"11330","20150224103646.jpg","https://bio.acousti.ca/sites/default/files/20150224103646.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8301128","9921","7016",""
"11331","20150224103714.jpg","https://bio.acousti.ca/sites/default/files/20150224103714.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8383399","9921","7016",""
"11332","20150224103746.jpg","https://bio.acousti.ca/sites/default/files/20150224103746.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","8465645","9921","7016",""
"11333","20150224103815.jpg","https://bio.acousti.ca/sites/default/files/20150224103815.jpg","Original metadata scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","1184134","7016","4961",""
"11334","20150224103902.jpg","https://bio.acousti.ca/sites/default/files/20150224103902.jpg","Original trace scan","","https://creativecommons.org/licenses/by/4.0/","2019-09-11 03:00","image/jpeg","6214282","9921","7016",""
