"id","name","continent","countryCode","stateProvince","county","island","islandGroup","locality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","geodeticDatum","georeferenceRemarks","minimumElevationInMeters","maximumElevationInMeters","info_url"
"12992","Australia: N of Daly Waters","Australasia","AU","","","","","","-16.197","133.425","","","","","","https://bio.acousti.ca/node/12992"
"12993","Australia: S of Erldunda","Australasia","AU","","","","","","-25.572","133.208","","","","","","https://bio.acousti.ca/node/12993"
"12994","Australia: S of Elliot","Australasia","AU","","","","","","-17.821","133.675","","","","","","https://bio.acousti.ca/node/12994"
"12995","Australia: E of Top Springs","Australasia","AU","","","","","","-16.592","131.862","","","","","","https://bio.acousti.ca/node/12995"
"12996","Australia: Fitzroy Dev. Rd","Australasia","AU","","","","","","-24.972","149.514","","","","","","https://bio.acousti.ca/node/12996"
"12997","Australia: Bald Hills Stn","Australasia","AU","","","","","","-15.251","144.997","","","","","","https://bio.acousti.ca/node/12997"
"12998","Australia: NW of Mt Isa","Australasia","AU","","","","","","-20.381","139.306","","","","","","https://bio.acousti.ca/node/12998"
"12999","United States: E of Attica, KS","","","","","","","","37.239","-98.053","","","","","","https://bio.acousti.ca/node/12999"
"13000","United States: Cameron Co, TX","","","","","","","","26.205","-97.352","","","","","","https://bio.acousti.ca/node/13000"
"13001","Australia: Coocoran Lake","Australasia","AU","","","","","","-29.412","147.866","","","","","","https://bio.acousti.ca/node/13001"
"13002","Australia: Waitara, Sydney","Australasia","AU","","","","","","-33.711","151.106","","","","","","https://bio.acousti.ca/node/13002"
"13003","Australia: Trangie","Australasia","AU","","","","","","-32.033","147.991","","","","","","https://bio.acousti.ca/node/13003"
"13004","Australia: Alpha","Australasia","AU","","","","","","-23.651","146.633","","","","","","https://bio.acousti.ca/node/13004"
"13005","Australia: S of Cooktown","Australasia","AU","","","","","","-15.603","145.323","","","","","","https://bio.acousti.ca/node/13005"
"13006","Australia: Bollon","Australasia","AU","","","","","","-28.033","147.485","","","","","","https://bio.acousti.ca/node/13006"
"13007","Australia: SW of Clermont","Australasia","AU","","","","","","-23.051","146.97","","","","","","https://bio.acousti.ca/node/13007"
"13008","Australia: N of Tambo","Australasia","AU","","","","","","-24.67","146.37","","","","","","https://bio.acousti.ca/node/13008"
"13009","Australia: N of Tambo","Australasia","AU","","","","","","-24.669","146.37","","","","","","https://bio.acousti.ca/node/13009"
"13010","Australia: Kamerunga","Australasia","AU","","","","","","-16.876","145.682","","","","","","https://bio.acousti.ca/node/13010"
"13011","Australia: S of Tambo","Australasia","AU","","","","","","-25.264","146.558","","","","","","https://bio.acousti.ca/node/13011"
"13012","Australia: W of Goondiwindi","Australasia","AU","","","","","","-28.442","149.818","","","","","","https://bio.acousti.ca/node/13012"
"13013","Australia: W of Georgetown","Australasia","AU","","","","","","-18.223","142.812","","","","","","https://bio.acousti.ca/node/13013"
"13014","New Zealand: ESE of Kaitaia","","","","","","","","-35.163","173.27","","","","","","https://bio.acousti.ca/node/13014"
"13015","Australia: N of Larrimah","Australasia","AU","","","","","","-15.493","133.19","","","","","","https://bio.acousti.ca/node/13015"
"13016","Australia: Daly Waters","Australasia","AU","","","","","","-16.283","133.39","","","","","","https://bio.acousti.ca/node/13016"
"13017","Australia: S of Tennant Creek","Australasia","AU","","","","","","-20.182","134.219","","","","","","https://bio.acousti.ca/node/13017"
"13018","Australia: NW of Tennant Creek","Australasia","AU","","","","","","-19.51","134.067","","","","","","https://bio.acousti.ca/node/13018"
"13019","Australia: W of Nowa Nowa","Australasia","AU","","","","","","-37.724","147.872","","","","","","https://bio.acousti.ca/node/13019"
"13020","Australia: N of Dunkeld","Australasia","AU","","","","","","-37.399","142.494","","","","","","https://bio.acousti.ca/node/13020"
"13021","Australia: SE of Orbost","Australasia","AU","","","","","","-37.799","148.528","","","","","","https://bio.acousti.ca/node/13021"
"13022","Australia: E of Leonora","Australasia","AU","","","","","","-28.884","121.682","","","","","","https://bio.acousti.ca/node/13022"
"13023","Australia: W of Sandstone","Australasia","AU","","","","","","-28.006","119.227","","","","","","https://bio.acousti.ca/node/13023"
"13024","Australia: Balladonia Rdhse","Australasia","AU","","","","","","-32.355","123.618","","","","","","https://bio.acousti.ca/node/13024"
"13025","Australia: NE of Derby","Australasia","AU","","","","","","-17.418","124.097","","","","","","https://bio.acousti.ca/node/13025"
"13026","Australia: Munjina Roadhouse","Australasia","AU","","","","","","-22.381","118.691","","","","","","https://bio.acousti.ca/node/13026"
"13027","Australia: S of Capricorn Rdhse","Australasia","AU","","","","","","-23.895","119.752","","","","","","https://bio.acousti.ca/node/13027"
"13028","Australia: NE of Sandfire Rdhse","Australasia","AU","","","","","","-19.771","121.144","","","","","","https://bio.acousti.ca/node/13028"
"13029","Australia: E of Cocklebiddy","Australasia","AU","","","","","","-32.014","126.229","","","","","","https://bio.acousti.ca/node/13029"
"13030","Australia: W of Sandstone","Australasia","AU","","","","","","-28.012","118.999","","","","","","https://bio.acousti.ca/node/13030"
"13031","Australia: S of Broken Hill","Australasia","AU","","","","","","-32.241","141.426","","","","","","https://bio.acousti.ca/node/13031"
"13032","Australia: Iron Range","Australasia","AU","","","","","","-12.717","143.308","","","","","","https://bio.acousti.ca/node/13032"
"13033","Australia: SE of Pimba","Australasia","AU","","","","","","-31.793","137.3","","","","","","https://bio.acousti.ca/node/13033"
"13034","Australia: S of Coober Pedy","Australasia","AU","","","","","","-29.173","134.936","","","","","","https://bio.acousti.ca/node/13034"
"13035","Australia: S of Coober Pedy","Australasia","AU","","","","","","-29.758","135.117","","","","","","https://bio.acousti.ca/node/13035"
"13036","Australia: Blackdown Table NP","Australasia","AU","","","","","","-23.77","149.034","","","","","","https://bio.acousti.ca/node/13036"
"13037","Australia: Daisy Hill, Brisbane","Australasia","AU","","","","","","-27.641","153.162","","","","","","https://bio.acousti.ca/node/13037"
"13038","Australia: NW of Morven","Australasia","AU","","","","","","-26.114","146.867","","","","","","https://bio.acousti.ca/node/13038"
"13039","Australia: W of Alpha","Australasia","AU","","","","","","-23.624","146.271","","","","","","https://bio.acousti.ca/node/13039"
"13040","Australia: S of Mt Garnet","Australasia","AU","","","","","","-17.743","145.028","","","","","","https://bio.acousti.ca/node/13040"
"13041","Australia: E of Moonie","Australasia","AU","","","","","","-27.567","150.576","","","","","","https://bio.acousti.ca/node/13041"
"13042","Australia: Rd to Munjina","Australasia","AU","","","","","","-22.353","117.913","","","","","","https://bio.acousti.ca/node/13042"
"13043","Australia: NE of Cue","Australasia","AU","","","","","","-27.177","118.036","","","","","","https://bio.acousti.ca/node/13043"
"13044","South Africa: E of Wellington","Africa","ZA","","","","","","-33.64","19.078","","","","","","https://bio.acousti.ca/node/13044"
"13045","South Africa: NE of Kleinmond","Africa","ZA","","","","","","-34.288","19.109","","","","","","https://bio.acousti.ca/node/13045"
"13046","Australia: Stuart Hwy at tropic","Australasia","AU","","","","","","-23.443","133.832","","","","","","https://bio.acousti.ca/node/13046"
"13047","Australia: Hermannsburg","Australasia","AU","","","","","","-23.949","132.781","","","","","","https://bio.acousti.ca/node/13047"
"13048","Australia: E of Alice Springs","Australasia","AU","","","","","","-23.558","134.452","","","","","","https://bio.acousti.ca/node/13048"
"13049","Australia: Lennard R at Gibb Rd","Australasia","AU","","","","","","-17.392","124.756","","","","","","https://bio.acousti.ca/node/13049"
"13050","Australia: NW of Wongan Hills","Australasia","AU","","","","","","-30.842","116.639","","","","","","https://bio.acousti.ca/node/13050"
"13051","Philippines: Dinagat Island: Mt Kanbinlio","","PH","","","Dinagat Island","","southwestern slopes of Mt. Kanbinlio","10.377","125.635","","","","","748","https://bio.acousti.ca/node/13051"
"13052","Philippines: E of Compostela","","PH","","","","","","7.672","126.151","","","","","","https://bio.acousti.ca/node/13052"
"13053","Philippines: N Cotabato Prov.","","PH","","","","","","7.017","125.233","","","","","","https://bio.acousti.ca/node/13053"
"13054","Australia: N of Broken Hill","Australasia","AU","","","","","","-31.298","141.623","","","","","","https://bio.acousti.ca/node/13054"
"13055","Australia: Alligator Gorge NP","Australasia","AU","","","","","","-32.747","138.076","","","","","","https://bio.acousti.ca/node/13055"
"13056","Australia: Wirrabarra","Australasia","AU","","","","","","-33.027","138.266","","","","","","https://bio.acousti.ca/node/13056"
"13057","Australia: Kayrunnera Creek","Australasia","AU","","","","","","-30.611","142.507","","","","","","https://bio.acousti.ca/node/13057"
"13058","Australia: W of Kew","Australasia","AU","","","","","","-31.68","152.653","","","","","","https://bio.acousti.ca/node/13058"
"13059","Australia: W of Barcaldine","Australasia","AU","","","","","","-23.554","145.278","","","","","","https://bio.acousti.ca/node/13059"
"13060","Australia: W of Moore","Australasia","AU","","","","","","-26.888","152.214","","","","","","https://bio.acousti.ca/node/13060"
"13061","Australia: Lake Broadwater","Australasia","AU","","","","","","-27.314","151.099","","","","","","https://bio.acousti.ca/node/13061"
"13062","Australia: Brisbane","Australasia","AU","","","","","","-27.496","153.119","","","","","","https://bio.acousti.ca/node/13062"
"13063","Australia: N of Springsure","Australasia","AU","","","","","","-24.086","148.099","","","","","","https://bio.acousti.ca/node/13063"
"13064","Australia: Station Creek, nr Oakey","Australasia","AU","","","","","","-27.227","151.693","","","","","","https://bio.acousti.ca/node/13064"
"13065","Australia: Station Creek","Australasia","AU","","","","","","-27.227","151.693","","","","","","https://bio.acousti.ca/node/13065"
"13066","Australia: Noonbah Station","Australasia","AU","","","","","","-24.089","143.146","","","","","","https://bio.acousti.ca/node/13066"
"13067","Australia: W of Jundah","Australasia","AU","","","","","","-24.832","143.049","","","","","","https://bio.acousti.ca/node/13067"
"13068","Australia: W of Cape Crawford","Australasia","AU","","","","","","-16.555","134.726","","","","","","https://bio.acousti.ca/node/13068"
"13069","Australia: S of G. Fisher Mine","Australasia","AU","","","","","","-20.57","139.485","","","","","","https://bio.acousti.ca/node/13069"
"13070","Australia: SE of Kerang","Australasia","AU","","","","","","-35.794","144.073","","","","","","https://bio.acousti.ca/node/13070"
"13426","Australia: SW of Coolgardie 2","Australasia","AU","","","","","","-31.289","120.93","","","","","","https://bio.acousti.ca/node/13426"
"13433","North America: USA: Arkansas: Sharp County, privately owned woods on County Rd. 51","Northern America","US","Arkansas","Sharp County","","","privately owned woods on County Rd. 51, approx. 0.25 mi S of County Rd. 62 (36.256°N x 91.462°W) at a powerline right-of-way, just outside the NW boundary of the Harold E. Alexander Wildlife Management Area.","36.256","-91.462","","","","","","https://bio.acousti.ca/node/13433"
"13521","BMNH Old Insectary","","","","","","","","","","","","","","","https://bio.acousti.ca/node/13521"
"13532","Philippines: Camiguin Island","","PH","","","Camiguin Island","","","9.167","124.729","","","","","","https://bio.acousti.ca/node/13532"
"13541","North America: United States: California: near Winters, along St. Route 128, Yolo-Solano County line","Northern America","US","","","","","","38.514408","-122.071252","","","","","","https://bio.acousti.ca/node/13541"
"13543","North America: United States: Virginia: Bull Run Mountain","Northern America","","Virginia","Prince William County","","","","38.903045","-77.677464","","","","","","https://bio.acousti.ca/node/13543"
"13546","North America: North Carolina: Wake County: Raleigh","","","","","","","","35.8","-78.7","","","","","","https://bio.acousti.ca/node/13546"
"13548","Europe: United Kingdom: England: London: Cottage Grove","Europe","GB","England","London","","","Cottage Grove","51.46430825011","-0.127072334289551","","","","","","https://bio.acousti.ca/node/13548"
"13551","North America: United States: Michigan: Marquette Co.: Van Riper State Park","Northern America","US","Michigan","Marquette County","","","Van Riper State Park","46.527918","-87.991729","","","","","","https://bio.acousti.ca/node/13551"
"13553","North America: United States: Michigan: Presque Isle Co.: Huron Beach","Northern America","US","Michigan","Presque Isle County","","","Huron Beach","45.484675","-84.063064","","","","","","https://bio.acousti.ca/node/13553"
"13701","Europe: United Kingdom: England: Essex: Basildon, Gloucester Park","Europe","GB","England","Essex","","","Basildon, Gloucester Park Pond","51.5777662916123","0.459490567445755","10","","","","","https://bio.acousti.ca/node/13701"
"13718","Europe: United Kingdom: England: Essex: North Stifford, Davy Down","Europe","GB","England","Essex","","","North Stifford, Davy Down","51.4983242489792","0.291910171508789","300","","","","","https://bio.acousti.ca/node/13718"
"13723","North America: United States: Virginia: Lime Kiln Farms, Churchville","Northern America","US","Virginia","","","","","38.222279968938","-79.1768400371075","","","","","","https://bio.acousti.ca/node/13723"
"13725","North America: United States: Virginia: A tree near pool at Gypsy Hill Park, Staunton","Northern America","US","Virginia","","","","Maintained city park","38.1605943835647","-79.0815290808678","","","","","","https://bio.acousti.ca/node/13725"
"13727","North America: United States: Virginia: Bush by woodpile in Lime Kiln Farms, Churchville","Northern America","US","Virginia","","","","","38.2221735559023","-79.1768145561218","","","","","","https://bio.acousti.ca/node/13727"
"13729","North America: United States: Virginia: Brush along edge of woods, Lime Kiln Farms, Churchville","Northern America","US","Virginia","","","","","38.2223821674495","-79.1766066849232","","","","","","https://bio.acousti.ca/node/13729"
"13731","South America: Guyana: Kabocalli: 1","Southern America","GY","Potaro-Siparuni","","","","Kabocalli","","","","","","","","https://bio.acousti.ca/node/13731"
"13732","South America: Guyana: Kabocalli: 2","Southern America","GY","Potaro-Siparuni","","","","Kabocalli","","","","","","","","https://bio.acousti.ca/node/13732"
"13733","South America: Guyana: Kabocalli: 3","Southern America","GY","Potaro-Siparuni","","","","Kabocalli","","","","","","","","https://bio.acousti.ca/node/13733"
"13734","South America: Guyana: Kabocalli: 4","Southern America","GY","Potaro-Siparuni","","","","Kabocalli","","","","","","","","https://bio.acousti.ca/node/13734"
"13735","South America: Guyana: Turtle Mountain: 1","Southern America","GY","Potaro-Siparuni","","","","Turtle Mountain","","","","","","","","https://bio.acousti.ca/node/13735"
"13736","South America: Guyana: Turtle Mountain: 2","Southern America","GY","Potaro-Siparuni","","","","Turtle Mountain","","","","","","","","https://bio.acousti.ca/node/13736"
"13737","South America: Guyana: Turtle Mountain: 3","Southern America","GY","Potaro-Siparuni","","","","Turtle Mountain","","","","","","","","https://bio.acousti.ca/node/13737"
"13738","South America: Guyana: Turtle Mountain: 4","Southern America","GY","Potaro-Siparuni","","","","Turtle Mountain","","","","","","","","https://bio.acousti.ca/node/13738"
"13739","South America: Guyana: Mill Site: 1","Southern America","GY","Potaro-Siparuni","","","","Mill Site","","","","","","","","https://bio.acousti.ca/node/13739"
"13740","South America: Guyana: Mill Site: 2","Southern America","GY","Potaro-Siparuni","","","","Mill Site","","","","","","","","https://bio.acousti.ca/node/13740"
"13741","South America: Guyana: Mill Site: 3","Southern America","GY","Potaro-Siparuni","","","","Mill Site","","","","","","","","https://bio.acousti.ca/node/13741"
"13742","South America: Guyana: Mill Site: 4","Southern America","GY","Potaro-Siparuni","","","","Mill Site","","","","","","","","https://bio.acousti.ca/node/13742"
"13743","South America: Guyana: Rock Landing: 1","Southern America","GY","Potaro-Siparuni","","","","Rock Landing","","","","","","","","https://bio.acousti.ca/node/13743"
"13744","South America: Guyana: Rock Landing: 2","Southern America","GY","Potaro-Siparuni","","","","Rock Landing","","","","","","","","https://bio.acousti.ca/node/13744"
"13745","South America: Guyana: Rock Landing: 3","Southern America","GY","Potaro-Siparuni","","","","Rock Landing","","","","","","","","https://bio.acousti.ca/node/13745"
"13746","South America: Guyana: Rock Landing: 4","Southern America","GY","Potaro-Siparuni","","","","Rock Landing","","","","","","","","https://bio.acousti.ca/node/13746"
"13747","South America: Guyana: Sandstone: 1","Southern America","GY","Potaro-Siparuni","","","","Sandstone","","","","","","","","https://bio.acousti.ca/node/13747"
"13748","South America: Guyana: Sandstone: 2","Southern America","GY","Potaro-Siparuni","","","","Sandstone","","","","","","","","https://bio.acousti.ca/node/13748"
"13749","South America: Guyana: Sandstone: 3","Southern America","GY","Potaro-Siparuni","","","","Sandstone","","","","","","","","https://bio.acousti.ca/node/13749"
"13750","South America: Guyana: Sandstone: 4","Southern America","GY","Potaro-Siparuni","","","","Sandstone","","","","","","","","https://bio.acousti.ca/node/13750"
"15072","Africa: Seychelles: Praslin","Africa","","","","","","","","","","","","","","https://bio.acousti.ca/node/15072"
"15073","Africa: Seychelles: Mahé","Africa","","","","","","","","","","","","","","https://bio.acousti.ca/node/15073"
"15074","Africa: Seychelles: Silhouette","Africa","","","","","","","","","","","","","","https://bio.acousti.ca/node/15074"
"15106","Europe: Spain: Huesca, between Bielsa and Ainsa","","","","","","","","42.521173","0.163698","","","","","","https://bio.acousti.ca/node/15106"
"15117","Europe: Greece: Milos: Adamantas: Thalassitra Village Hotel","","","","","","","","36.72892","24.445779","","","","","","https://bio.acousti.ca/node/15117"
"15127","Europe: France: Vaucluse, near Orange, Bouchet","","","","","","","","44.29","4.87","","","","","","https://bio.acousti.ca/node/15127"
"15138","Europe: France: Dordogne, near Le Bugue, Campagne","","","","","","","","44.9","0.95","","","","","","https://bio.acousti.ca/node/15138"
"15140","Europe: France: Puy-de-Dome, near Besse-en-Chandesse, Saurier","","","","","","","","45.539044","3.047264","","","","","","https://bio.acousti.ca/node/15140"
"15145","Europe: France: Puy-de-Dome, near Besse-en-Chandesse, Compains","","","","","","","","45.43411","2.930166","","","","","","https://bio.acousti.ca/node/15145"
"15148","Africa: Tunisia: Gafsa","","","","","","","","34.4","8.78","","","","","","https://bio.acousti.ca/node/15148"
"15150","Europe: United Kingdom: England: West Sussex: Arundel","","","","","","","","50.855059","-0.558129","","","","","","https://bio.acousti.ca/node/15150"
"15156","Africa: Kenya: Marsabit Forest","","","","","","","","2.26","38","","","","","","https://bio.acousti.ca/node/15156"
"15159","South America: Carribean: Trinidad","","","","","","","","10.5","-61.2","","","","","","https://bio.acousti.ca/node/15159"
"15163","Africa: Uganda: Murchinson Falls National Park, Paara Lodge?","","","","","","","","2.3","31.5","","","","","","https://bio.acousti.ca/node/15163"
"15165","Asia: China","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15165"
"15168","Asia: Singapore","","","","","","","","1.35119309830189","103.804321289062","","","","","","https://bio.acousti.ca/node/15168"
"15203","Asia: Malaysia: Ulu Gombak Field Studies Centre of the University of Malaya","","","","","","","","3.3242870972096","101.75313949585","","","","","","https://bio.acousti.ca/node/15203"
"15204","Asia: Malaysia: Pahang, Krau Game Reserve, Kuala Lompat","","","","","","","","3.7104822267053","102.286148071289","","","","","","https://bio.acousti.ca/node/15204"
"15243","Asia: Malaysia: Tanah Rata: Cameroun Highlands","Asia-Tropical","MY","","","","","","3.7","102.25","","","","","","https://bio.acousti.ca/node/15243"
"15244","Asia: Malaysia: Negeri Sembilan: Pasoh Forest Reserve","Asia-Tropical","MY","","","","","","3.016667","102.3334","","","","","","https://bio.acousti.ca/node/15244"
"15293","Europe: Italy: Tuscany: S. of Montecarelli c. 500m","Europe","IT","Tuscany","","","","","44.04","11.26","","","","","","https://bio.acousti.ca/node/15293"
"15295","Europe: France: Pyrenees-Orientales: Near Vernet-les-Bains, Sahorre","Europe","FR","","","","","","42.57","2.36","","","","","","https://bio.acousti.ca/node/15295"
"15297","Europe: France: Pyrenees-Orientales: Vernet-les-Bains","Europe","FR","","","","","","","","","","","","","https://bio.acousti.ca/node/15297"
"15299","Europe: Greece: Corfu: Kerkyra Golf Hotel","Europe","GR","","","Corfu","","","39.63","19.89","","","","","","https://bio.acousti.ca/node/15299"
"15303","Africa: Uganda: Kampala, Mpanga Forest","Africa","UG","","","","","","0.21","32.29","","","","","","https://bio.acousti.ca/node/15303"
"15305","Africa: Uganda: Budongo Forest","Africa","UG","","","","","","1.76","31.56","","","","","","https://bio.acousti.ca/node/15305"
"15307","Europe: United Kingdom: England: Berkshire: Hythe End, near Staines","Europe","GB","England","Berkshire","","","","51.44","-0.54","","","","","","https://bio.acousti.ca/node/15307"
"15310","Europe: Austria: Tyrol: near Kufstein, Kaisertal","","","","","","","","47.59","12.24","","","","","","https://bio.acousti.ca/node/15310"
"15316","Europe: Spain: Lerida: 7km SE of Seo de Urgel, near Ortedo","Europe","ES","","","","","","42.33","1.52","","","","","","https://bio.acousti.ca/node/15316"
"15318","Europe: Andorra: near Sant Julia de Loria, 1km S of Fontaneda","Europe","AD","","","","","","42.44","1.46","","","","","","https://bio.acousti.ca/node/15318"
"15326","Europe: Spain: Lerida: 5km NW of Solsona","Europe","ES","","","","","","42.02","1.47","","","","","","https://bio.acousti.ca/node/15326"
"15329","Europe: Italy: Umbria: near Orvieto","Europe","IT","","","","","","42.72","12.11","","","","","","https://bio.acousti.ca/node/15329"
"15333","Europe: France: Corscia: Corse-du-Sud, 15km N of Ajaccio, 3km SE of Sagone. 20m","Europe","FR","","","Corsica","","","42.1","8.75","","","","","20","https://bio.acousti.ca/node/15333"
"15335","Europe: Spain: Huesca: 10km E of Bielsa, San Juan de Plan","Europe","ES","","","","","","42.59","0.34","","","","","","https://bio.acousti.ca/node/15335"
"15343","Europe: Italy: Calabria: Sila Mountains, near Bocca di Piazza","Europe","IT","","","","","","39.16","16.49","","","","","","https://bio.acousti.ca/node/15343"
"15353","Europe: Finland: Kirkkonummi","Europe","FI","","","","","","","","","","","","","https://bio.acousti.ca/node/15353"
"15354","Europe: Finland: Virolahti","Europe","FI","","","","","","","","","","","","","https://bio.acousti.ca/node/15354"
"15355","Europe: Finland: Hanko","Europe","FI","","","","","","","","","","","","","https://bio.acousti.ca/node/15355"
"15451","Europe: Austria: Burgenland: Neusidler See, near Illmitz","Europe","AT","","","","","","47.93","16.84","","","","","","https://bio.acousti.ca/node/15451"
"15455","Europe: Greece: Messinia, Pirgos","","","","","","","","37.67","21.44","","","","","","https://bio.acousti.ca/node/15455"
"15457","Europe: Montenegro: Montenegro: Durmitor, SE of Mratinje","","","","","","","","43.16","19","","","","","","https://bio.acousti.ca/node/15457"
"16413","Europe: Finland: Lappi: Ylitornio: Aavaloma Holiday Cottages","Europe","FI","Lappi","Ylitornio","","","","66.39","23.73","","","","","","https://bio.acousti.ca/node/16413"
"16417","Europe: Finland: Lappi: Inari: nr Koppelo","Europe","FI","Lappi","Inari","","","","68.73","27.64","","","","","","https://bio.acousti.ca/node/16417"
"16419","Europe: Finland: Lappi: Ivalo: Näverniemi Holiday Center","Europe","FI","Lappi","Ivalo","","","","68.64","27.53","","","","","","https://bio.acousti.ca/node/16419"
"16422","Europe: Finland: Lappi: Kittilä","Europe","FI","Lappi","Kittilä","","","","67.65","24.93","","","","","","https://bio.acousti.ca/node/16422"
"16652","Europe: Switzerland: Neunkirch","Europe","CH","","","","","","47.683168","8.510077","","","","","","https://bio.acousti.ca/node/16652"
"16654","Europe: Switzerland: Agarone","Europe","CH","","","","","","46.177794","8.906541","","","","","","https://bio.acousti.ca/node/16654"
"16657","Europe: France: Embouchure du Golo Bastia","Europe","FR","","","","","","42.691449","9.439653","","","","","","https://bio.acousti.ca/node/16657"
"16660","Europe: Italy: Puglia: Alberobello","Europe","FR","","","","","","40.799019","17.232426","","","","","","https://bio.acousti.ca/node/16660"
"16663","Europe: France: La Vacquerie-et-Saint-Martin-de-Castries","Europe","FR","","","","","","43.794994","3.482206","","","","","","https://bio.acousti.ca/node/16663"
"16666","Europe: France: Aix-en-Provence","Europe","FR","","","","","","43.537446","5.405455","","","","","","https://bio.acousti.ca/node/16666"
"16669","Europe: Switzerland: Gommiswald","Europe","CH","","","","","","47.240627","9.037589","","","","","","https://bio.acousti.ca/node/16669"
"17123","Australia: Queensland: 2km S. of Horseshoe Lookout, Blackdown Tableland","Australasia","AU","Queensland","","","","","-23.77","149.11","","","","","","https://bio.acousti.ca/node/17123"
"17126","Australia: New South Wales: Murdock's Flat, E of Taralga","Australasia","AU","New South Wales","","","","","-34.27","149.93","","","","","","https://bio.acousti.ca/node/17126"
"17129","Australia: New South Wales: Belmont Golf Club (nr Newcastle)","Australasia","AU","New South Wales","","","","","-33.06","151.66","","","","","","https://bio.acousti.ca/node/17129"
"17132","Australia: New South Wales: 5km ESE of Tomerong","Australasia","AU","New South Wales","","","","","-35.07","150.64","","","","","","https://bio.acousti.ca/node/17132"
"17135","Australia: New South Wales: Rules Point, 15km NNE of Kiandra","","","","","","","","-35.75","148.52","","","","","","https://bio.acousti.ca/node/17135"
"17138","Australia: Victoria: 1km SSW Glensila Crossing, Grampians National Park","Australasia","AU","Victoria","","","","","-37.29","142.312","","","","","","https://bio.acousti.ca/node/17138"
"17141","Australia: South Australia: Wilpena Pound","Australasia","AU","South Australia","","","","","-31.56","138.57","","","","","","https://bio.acousti.ca/node/17141"
"17144","Australia: South Australia: 3km WNW of Darke Peak (settlement)","Australasia","AU","South Australia","","","","","-33.47","136.11","","","","","","https://bio.acousti.ca/node/17144"
"17147","Australia: South Australia: Daly Head, 29km N of Stenhouse Bay","Australasia","AU","South Australia","","","","","-35.03","136.94","","","","","","https://bio.acousti.ca/node/17147"
"17150","Australia: South Australia: Coffin Bay (township)","Australasia","AU","South Australia","","","","","-34.62","135.49","","","","","","https://bio.acousti.ca/node/17150"
"17153","Australia: Western Australia: 31km NE of Peak Charles","Australasia","AU","Western Australia","","","","","-32.66","121.48","","","","","","https://bio.acousti.ca/node/17153"
"47349","University of York, Electronics Office D009","","","","","","","","","","","","","","","https://bio.acousti.ca/node/47349"
"47354","University of York, Electronics Recording Room D005","","","","","","","","","","","","","","","https://bio.acousti.ca/node/47354"
"47470","Central America: Costa Rica: Tortuguero","Southern America","CR","","","","","Tortuguero","10.55","-83.51111111","","","","","","https://bio.acousti.ca/node/47470"
"47473","Central America: Costa Rica: Monteverde","Southern America","CR","","","","","","10.31222222","-84.815","","","","","","https://bio.acousti.ca/node/47473"
"47915","Europe: Czech Republic: Novosedly Railway Station","Europe","CZ","","","","","","48.825683","16.494066","","","","","","https://bio.acousti.ca/node/47915"
"48017","Europe: Greece: Silver Island","Europe","GR","","","Silver Island","","","39.009","23.067","","","","","","https://bio.acousti.ca/node/48017"
"48039","South America: Brazil: Rio Grande do Sul: São João da Reserva: São Lourenço do Su","Southern America","BR","Rio Grande do Sul","São João da Reserva","","","São Lourenço do Su","-31.29429","-52.15077","","","","","","https://bio.acousti.ca/node/48039"
"51460","North America: United States: North Carolina: Duck","Northern America","US","North Carolina","Dare","","","","36.2","-75.759","","","","","","https://bio.acousti.ca/node/51460"
"52610","Europe: United Kingdom: England: Norfolk: Bodham: Pond (SABA)","","GB","England","Norfolk","","","Bodham","52.9117107125742","1.16099148988724","10","","","","","https://bio.acousti.ca/node/52610"
"52614","Europe: Slovakia","Europe","SK","","","","","","","","","","","","","https://bio.acousti.ca/node/52614"
"52616","Europe: Romania","Europe","RO","","","","","","","","","","","","","https://bio.acousti.ca/node/52616"
"52658","Europe: United Kingdom: England: Norfolk: Baconsthorpe, pond near New Road (NROAD)","","GB","England","Norfolk","","","Baconsthorpe","52.8944460545014","1.16321168475929","10","","","","","https://bio.acousti.ca/node/52658"
"52659","Europe: United Kingdom: England: Norfolk: Melton Constable, Pond near Hazelwood Lane (Track) WADD9","Europe","GB","England","Norfolk","","","Melton Constable","52.8446474998377","1.04014450290697","10","","","","","https://bio.acousti.ca/node/52659"
"52783","Africa: Tanzania: Nguru Mountains, forest above Turiani, canopy of closed forest","Africa","TZ","","","","","Nguru Mountains, forest above Turiani, canopy of closed forest","-6.1","37.6","","","","","","https://bio.acousti.ca/node/52783"
"52813","South America: Panama: Barro Colorado Island: Smithsonian Tropical Research Institute","Southern America","PA","","","Barro Colorado Island","","","9.16211740306845","-79.8366962432862","","","","","","https://bio.acousti.ca/node/52813"
"52825","Europe: United Kingdom: England: North Yorkshire: York: Holgate","Europe","GB","england","North Yorkshire","","","Holgate","53.9525438423227","-1.10745191574097","100","","","","","https://bio.acousti.ca/node/52825"
"52860","South America: Ecuador: San Pablo de Kantesiya, Sucumbios","Southern America","EC","","","","","San Pablo de Kantesiya, Sucumbios","-0.25337","-76.42892","","","","","","https://bio.acousti.ca/node/52860"
"52867","Europe: United Kingdom: England: Exmoor: Site 1","Europe","GB","","","","","","","","","","","","","https://bio.acousti.ca/node/52867"
