"id","topic","value","info_url"
"52517","behaviour","<p>Calling song (Figs 15, 16). This species produces repeated phrases, each containing successive echemes with notable amplitude modulation, giving the song a &lsquo;wavering&rsquo; quality. Each phrase commences with a quiet syllable sequence (each syllable 0.008&ndash;0.011 s, separated by gaps of 0.008&ndash;0.052 s, total duration 0.240&ndash;0.478 s) followed by a series of 10&ndash;16 echemes (each 0.209&ndash;0.276 s duration), each punctuated by brief gaps (0.011&ndash;0.017 s), and then a shorter echeme (0.101&ndash;0.139 s) followed by a detectable gap (0.029&ndash;0.041) and a macrosyllable (0.015&ndash; 0.027 s) (all statistics, n =18 recordings). A longer gap of 0.155&ndash;0.280 s duration separates each phrase. It is expected that the female would respond during the long gap at the end of each phrase, following the second shorter echeme; however this interaction has not yet been observed in this species. A characteristic of the song is that the introductory syllable sequence and initial two echemes are 2&ndash;4 times quieter than the echemes that follow.</p>
<p>The calling song maintains an even frequency distribution throughout, exhibiting a high amplitude plateau of 9.5&ndash;13.1 kHz, or 9.8&ndash;14.4 kHz in smaller males. </p>","https://bio.acousti.ca/node/52517"
"52518","behaviour","<p>Calling song (Figs 18&ndash;20). This species is atypical in the genus Myopsalta because it produces slightly different song structures in the day and at dusk. The day calling song contains a set of monotonously repeated phrases. Each phrase begins with a single syllable or doublet (0.006&ndash;0.025 s) followed by 1&ndash;2 additional syllables or doublets and typically 1&ndash;2 macrosyllables (0.035&ndash;0.081 s) and then a series of 3&ndash;13 (usually 5&ndash;10) echemes of 0.056&ndash;0.308 s duration separated by short gaps of 0.009&ndash;0.040 s (all statistics, n =50 recordings; Figs 18, 19). With the exception of the first few (introductory) phrases, each phrase ends with two shorter echemes 0.036&ndash;0.105 s duration, separated by a gap of 0.044&ndash;0.091 s. The phrase ends with a final long gap of 0.277 s to 1.071 s. It is expected that the female would respond during the long gap at the end of each phrase, following the second shorter echeme; however this interactions has never been recorded in this species. A characteristic of the song is that the first introductory (macro)syllable(s) are 2&ndash;3 times quieter than the series of echemes that follow.</p>
<p>Some variation is evident in the number and duration of macrosyllables within each phrase of the day calling song across the geographical distribution of this species (Fig. 19). In central Queensland, the number of echemes in each phrase is typically fewer (3&ndash;5) and their duration is longer (0.250&ndash;0.308 s). In southern Queensland and New South Wales, the number of echemes is greater (6&ndash;13), with number increasing broadly with latitude, and their duration is also shorter (0.056&ndash;0.193 s). Further recordings from areas of southern Queensland closer to the Tropic of Capricorn would be required to determine whether the southern and northern song types overlap or coalesce in structure. Based on current data, M. mackinlayi has the potential to be a cryptic species complex.</p>
<p>Despite the apparent variation in the temporal structure of the day calling song, the calls maintain a relatively even frequency distribution throughout, exhibiting a high amplitude plateau of 9.7&ndash;14.1 kHz, occasionally reaching 17.7 kHz.</p>
<p>The dusk calling song is effectively a monotonously repeated varation of the day calling song. It commences with a series of soft syllables or macrosyllables, then builds into a monotonous series of echemes (0.105&ndash;0.270 s duration), separated by gaps of 0.021&ndash;0.037 s duration (all statistics, n =2 recordings; Fig. 20). The dusk song has been observed in populations from south-east Queensland and New South Wales. Whether populations in central Queensland produce the dusk song remains unknown. </p>","https://bio.acousti.ca/node/52518"
"52519","behaviour","<p>Calling song (Fig. 23). The calling song contains a set of repeated phrases of variable duration. Each phrase contains 4&ndash;10 (typically 4&ndash;7) long echemes, each 0.326&ndash;0.411 s duration and separated by gaps of 0.041&ndash;0.081 s duration (all statistics, n =3 recordings). Each phrase ends with a slightly shorter echeme (0.278&ndash;0.306 s duration), short gap (0.020&ndash;0.026 s duration), a macrosyllable (0.047&ndash;0.064 s duration) and a longer gap (0.153&ndash;0.172 s duration). It is anticipated that females respond during the gap following the macrosyllable at the end of each phrase, although there are presently no observations to support this prediction.</p>
<p>This species calls during the day and is not known to sing at dusk. The calling song maintains an even frequency distribution throughout, with a high amplitude plateau of 9.7&ndash;14.2 kHz and a dominant frequency of approximately 10.2 kHz. </p>","https://bio.acousti.ca/node/52519"
"52520","behaviour","<p>Calling song (Figs 24, 25). When calling, males produce a rapid and fairly constant emission of short macrosyllables (0.012&ndash;0.021 s duration), evenly spaced by gaps (0.027&ndash;0.041 s duration), giving an overall rate of repetition of 18&ndash;24 macrosyllables per second. Close examination of the calling song reveals that the bursts of macrosyllables are occasionally interrupted by a longer gap of 0.05&ndash;0.11 s duration. It is postulated that the female would respond with a wing-flick during the longest examples of these gaps, which are typically preceded by a single isolated macrosyllable (e.g. Fig. 25f).</p>
<p>This species calls during the day and it is not known whether it also sings at dusk. The calling song maintains an even frequency distribution throughout, with a high amplitude plateau of 9.6&ndash;15.1 kHz and a dominant frequency of approximately 11.2&ndash;13.9 kHz. </p>","https://bio.acousti.ca/node/52520"
"52521","behaviour","<p>Calling song (Fig. 26). Examination of the calling song of M. parvula n. sp. reveals the phrase durations to be quite variable, often prolonged. From a small sample of available recordings ( n =2), phrase durations ranged from 3.7 s to &gt;47 s and this variation was a consequence of the number of smaller subphrases incorporated into each phrase. Each subphrase comprises a long macrosyllable (0.05&ndash;0.08 s duration; sometimes preceded by a syllable and gap of 0.007&ndash;0.008 s and 0.008&ndash;0.017 s duration, respectively), a gap of 0.020&ndash;0.025 s duration and a syllable sequence (0.12&ndash;0.19 s duration, containing 5&ndash;7 syllables separated by gaps of 0.020&ndash;0.025 s duration). Each phrase concludes with a drawn out syllable sequence (0.5&ndash;1.0 s duration, containing 18&ndash;35 syllables), followed by a gap (0.039&ndash;0.042 s duration), a short macrosyllable (0.017&ndash;0.022 s duration) and a longer gap (0.10&ndash;0.12 s duration). Based upon the observations of the calling behaviour in other Myopsalta species, it is considered likely that the female would respond with a wing-flick signal during the long gap at the end of each phrase.</p>
<p>The calling song maintains an even frequency distribution throughout, with a high amplitude plateau of 12.9&ndash; 19.3 kHz and a dominant frequency between 13.1 and 17.7 kHz. </p>","https://bio.acousti.ca/node/52521"
"52522","behaviour","<p>Calling song (Fig. 27). Males produce a sequence of long macrosyllables or short echemes (0.07&ndash;0.12 s duration), evenly spaced by gaps (0.11&ndash;0.13 s duration), giving an overall rate of repetition of 4&ndash;6 macrosyllables per second (all statistics, n =4 recordings). At sporadic intervals these macrosyllables or echemes are interrupted by a much shorter macrosyllable (0.02&ndash;0.03 s duration) followed by a slightly longer gap (0.13&ndash;0.14 s duration). It is considered likely that the female would respond with a wing-flick during these longer gaps.</p>
<p>This species calls during the day and it is not known whether it also sings at dusk. The calling song maintains an even frequency distribution throughout, with a high amplitude plateau of 11.6&ndash;15.7 kHz and a dominant frequency of approximately 12.8 kHz. </p>","https://bio.acousti.ca/node/52522"
"52523","behaviour","<p>Calling song (Fig. 29). To the ear, the song of M. riverina appears to contain monotonously repeated long echemes, each increasing slightly in amplitude throughout and each separated by short sequences of macrosyllables. Detailed examination of three available recordings reveals that the echemes are organised collectively into phrases of quite variable duration. Indeed each phrase contains 2 to 60 (or more) echemes (1.0&ndash;1.5 s duration), each separated by gaps (0.17&ndash;0.38 s duration). The gaps are typically not silent, instead containing 3&ndash;7 macrosyllables (0.02&ndash;0.06 s duration, 2&ndash;4 syllables, with the syllables themselves not coalesced). The end of the phrase is signified by a short gap of approximately 0.04 s duration followed by a long macrosyllable (0.07&ndash;0.09 s duration) and a longer gap (0.10&ndash;0.12 s duration) (all statistics, n= 17 recordings). Following the stereotypical structure of male-female communication in this group, it is anticipated that the female would respond with a wing- flick during the long gap at the end of each phrase.</p>
<p>This species has been observed calling during the day and it is not known whether it also sings at dusk. The calling song maintains an even frequency distribution throughout, with a high amplitude plateau of 12.2&ndash;18.5 kHz and a dominant frequency of 14.2&ndash;14.7 kHz. </p>","https://bio.acousti.ca/node/52523"
"52524","behaviour","<p>Calling song (Figs 30, 31). The calling song of M. septa has a reeling or sweeping quality. This is due to the presence of slightly varying arrangements of syllable sequences, echemes and silent gaps. Close examination of song structure reveals that there are two subphrase types: a single echeme subphrase and a double echeme subphrase. These appear to interchange freely (and often unpredictably) during song production. The single echeme subphrases each comprise a sequence of 4&ndash;&gt;10 syllables (syllables 0.01 s duration, gaps &lt;0.01&ndash;0.08 s duration, decreasing successively; total duration of 0.09&ndash;0.43 s), followed by a long echeme (0.24&ndash;0.39 s) and a long gap (0.15&ndash;0.53 s duration) (all statistics, n = 19 recordings). Within each single echeme subphrase, the amplitude increased markedly during production of the echeme to a multiple of up to 3x the amplitude of the preceding syllable sequence. The double echeme subphrase commences in the same way as the single echeme subphrase except that following the long echeme there is a second, longer and higher amplitude, syllable sequence (with gaps between syllables initially 0.005&ndash;0.015 s duration, extending up to 0.03&ndash;0.07 s duration in mid sequence, then decreasing again towards the end of the sequence; 0.6&ndash;1.1 s total duration), followed by another echeme (0.25&ndash;0.43 s duration) and a long gap (typically 0.14&ndash;0.24 s duration). It is suspected that females would respond with a wing-flick signal to a calling male during the long gaps; however it is not known whether they respond at the end of each single echeme subphrase or each double echeme subphrase, or both.</p>
<p>This species calls during the day in warm, sunny conditions. The calling song maintains an even frequency distribution throughout, with a high amplitude plateau betwen 9.8 and 14.7 kHz and a dominant frequency of 10.5&ndash; 13.0 kHz. </p>","https://bio.acousti.ca/node/52524"
"52525","behaviour","<p>Calling song (Figs 32, 33). The song contains a set of repeated phrases. At the onset of calling, each phrase begins with a long echeme (0.509&ndash;1.199 s duration), followed by a 0.035&ndash;0.046 s gap, a short echeme or macrosyllable (0.034&ndash;0.060 s duration) and a 0.376&ndash;2.701 s gap (all statistics, n =9 recordings). Close inspection of the beginning of the long echemes in each phrase reveals a series of discrete syllables that coalesce and increase of at least 4x in amplitude during production of the echeme. After production of several successive echemes, males typically start to lengthen the introduction of each phrase with the addition of a long sequence of syllables (each 0.007&ndash;0.011 s duration), separated by gaps of 0.030&ndash;0.080 s duration. These introductory sequences range in duration between 1.12 and 1.59 s, with the longest examples typically coinciding with particularly short gaps at the end of the preceding phrase. Field observations indicate that the female responds during the gap following the short echeme or macrosyllable at the end of each phrase.</p>
<p>This species calls during the day and it is not known whether it also calls at dusk. The calling song maintains an even pitch throughout, with a highest amplitude frequency plateau of 10.3&ndash;16.0 kHz and a dominant frequency between 12.2 and 15.1 kHz. It is near identical to the call of M. bassiana, but differs in the greater degree of amplitude modulation in the production of each long echeme. </p>","https://bio.acousti.ca/node/52525"
"52526","behaviour","<p>Calling song (Figs 34, 35). This species exhibits a high-pitched, &lsquo;reeling&rsquo; song, with a distinct build-up and variable phrase duration. Each phrase is composed of an introductory syllable or syllable sequence followed by a series of 2&ndash;10 subphrases (all statistics, n =62 recordings). On infrequent occasions only a single subphrase is produced. The introductory syllable sequence contains a series of 1&ndash;10 (rarely up to 18) syllables (0.005&ndash;0.011 s duration) separated by successively decreasing gaps (0.005&ndash;0.057 s duration), with a total duration of 0.014&ndash;0.354 s. In some instances, the introductory syllable sequence is omitted and the phrase commences abruptly the first subphrase. Each subphrase comprises a long echeme (0.043&ndash;0.152 s) followed by a long syllable sequence with gaps of 0.004&ndash;0.017 s between each syllable and a total duration of 0.080&ndash;0.695 s. The final subphrase of each phrase typically exhibits a more condensed syllable sequence, with gaps between each syllable of 0.002&ndash;0.020 s and an extended total duration of 0.096&ndash;2.559 s. This is followed by a gap of 0.012&ndash;0.041 s, a short echeme of 0.019&ndash;0.052 s and a longer gap of 0.023&ndash;0.161 s duration. It is expected that the female would respond during the long gap following the short echeme; however this interactions has not yet been recorded in this species. Occasionally, the gap at the end of the final subphrase is interrupted by an additional syllable.</p>
<p>The calling song is produced with a persistent level of amplitude throughout. It also maintains an even frequency distribution, without apparent modulation, exhibiting a high amplitude plateau within the bounds of 11.6 and 17.8 kHz, typically 12.1&ndash;16.2 kHz.</p>
<p>The song recordings of this species show remarkably consistent structure considering the widespread distribution of this cicada, a phenomenon noted for some other arid zone cicadas including Arenopsaltria nubivena (Walker) (Ewart et al., 2015a) and Simona erema Ewart, Popple and Marshall (Ewart et al., 2015b). The most notable anomaly is present in the recordings from near Alice Springs, which differ in that the syllable sequences within each subphrase exhibit successively decreasing gaps between each syllable. This trait is not present in the recordings from populations further to the east. </p>","https://bio.acousti.ca/node/52526"
"52582","behaviour","<p>The males give off a brief muffled stridulation which produces a humming sound that can be heard from quite a distance. </p>","https://bio.acousti.ca/node/52582"
"52681","diagnostic","<p>
	Stridulatory file bearing 62&ndash;64 teeth. Measured from the anal side of the file, inter-tooth spacing rapidly and consistently increases in the first third of file length from ca. 14&mu;m to 40&mu;m, decreases during the second third from ca. 40&mu;m to 10 &mu;m, and slowly decreases from 10&mu;m to 5 &mu;m in the last third (Fig. 4C). </p>","https://bio.acousti.ca/node/52681"
"52691","behaviour","<p>(3 males recorded) Specimens were found an hour after midnight (22&deg;C) in a pasture, calling form lichen and moss-covered lower limbs of an old lime tree. The song is readily audible. A few callers were just within reach overhead, others up to several metres above. One male was later recorded extensively in Canada with ultrasonic capable equipment at two different temperatures, 19&deg;C and 27&deg;C.</p>
<p>The following mean measures are of the lab recorded male at 27&deg;C. He produced a succession of notes (calls) witha. period of 4.6s (range 3.5-5.5 s). Slowed by a factor of 8, each note is a musical warble, and consists of a train of prolonged pulses (Fig. 30A). The first few pulses are lower ina mplitude and shorter in duration, then increment to become each about 10ms in duration. The final pulse (Fig. 30B) is somewhat longer (average: 13.5 ms). Each note lasted 166 ms. Pulse period was 15.2 ms.</p>
<p>Some call component durations of this insect increased at the lower temperature (19&deg;C): note to 216 ms; final pulse to 17.7 ms; penultiumate pulse to 13.1 ms (from 10.2 ms); pulse period to 20.2 ms.</p>
<p>This insect produces no ultrasonic sound. The very uniform single audio frequency waveform is is shown in Fig. 30C. The spectrum is one exceptionally high-Q, narrow peak at 14.6kHz (Fig. 30D). At the lower temperature this frequency and teh number of pules per call, changed very little: carrier frequency became 14.4kHz; mean pulses per note went from 10.7 to 11.3.</p>
<p>Two field recorded animals exhibited the following averages: call note period ~ 10s; note duration 290 ms, 12 pulses / note, final pulse in train 22 ms, penultimate pulse 17.6 ms, pulse period 25 ms. The average carrier for the two field males was 13.5 kHz. </p>","https://bio.acousti.ca/node/52691"
"52694","behaviour","<p>(1 male recorded) We successfully recorded the singing of one specimen at 28&deg;C. This male&#39;s duty cycle was extremely low: in making a succession of seven call he sang for about 1/3 of 1% of the time available. Each call was a zip lasting 106.7 ms (c.v. = 1.6%). One complete zip is shown in Fig. 31 A. Average down time between calls was 35.8 s (n=9).</p>
<p>The amplitude modulation of the call is complex and a little variable; it incorporates trains of rapid-decay pulses of low amplitude as well as trains of higher amplitude prolonged pulses (Fig. 31B); within the trains these latter tend to increment in duration. The maximum prolonged pulse duration achieved was in the final train (Fig. 31B,C): 2.1 ms.</p>
<p>The call always begins with a pair of low-amplitude rapid-decay pulse pulse trains. Then there are a few short sinusoidal pulses at higher amplitude and finally a short succession of the rather variable (presumed) phonatomes, each comprised of a minor low amplitude train preceding a major train of several maximally sustained pure tone pulses (Fig. 31 A,B).</p>
<p>Though this insect&#39;s song includes so many low amplitude rapid-decay pulse trains, its spectrum is is nevertheless dominated by a single relatively high-Q peak of unusual symmetry (Fig. 31 D,E). At any signficant distance from a singer a female would only perceive this dominant carrier. The peak is the product of the higher intensity pulses which involve one dominant frequency: 29.3 kHz (c.v1.3%). Though not obvious in all spectra there are also very low harmonic peaks. There is a fundamental at 14.5 kHz &gt;37 dB down. The principal carrier is thus the first harmonic of this suppressed fundamental. Other low harmonic peaks occur, 2&#39;nd, 3&#39;rd, 5th, all &gt;30 dB below the dominant peak. One prolonged pulse is shown (Fig. 31C) at a resolution that reveals the pure-tone sinusoid; the power spectrum of this particular time sample is shown in Fig. 31 E. </p>","https://bio.acousti.ca/node/52694"
"52695","behaviour","<p>(2 males recorded) Songs of two males were recorded in the lab at 21&deg;C. For one of these we had also obtained an earlier field recording at 11&deg;C. The call is a rattle comprised of short sinusoidal pulses, paired in time, the pairs repeated over minutes without interruption (Fig. 32A). It evokes the sound of a minature one-stroke engine. Each pulse is only a few ms in duration (Fig. 32B) and never reaches an amplitude plateau.</p>
<p>In the lab a male (96-2) gave a pair rate of 8.5/s; his pair period was 117 ms with a pulse period of 27 ms. The other male (96-3) repeated pairs at 7.8/s; his pair period was 128.5 ms, pulse period 26 ms. In the field as a cold singer this same male (96-3) had a pair rate of only 3.3/s, the second pulse following the first (pulse period) by 55 ms.</p>
<p>At 21&deg;C the pairs, but not the pulses, are resolved by human hearing. But at low temperatures each pulse becomes discriminable to the human ear and their paired nature very apparent.</p>
<p>The amplitude of a pulse rises quickly to form 7-14 intense waves with little or no plateau (Fig. 32B) and then there is some amplitude variation in a long decay. Possibly each pair constitutes a phonatome, i.e. the two correspond to one cycle of wing movement. But this notion is difficult to reconcile with the large number of teeth on the file (110, n = 1) (Fig. 20A). Alternatively several pulse pairs may be produced during one file run.</p>
<p>The spectrum is dominated by a single moderately narrow peak near 17kHz (Fig. 32C). Weak harmonics are present, a 2&#39;nd and 3&#39;rd but are more than 20dB below the top energy of the fundamental and hence not shown in Fig. 32 C.One of the males (96-2) produced its carrier at 17.5kHz (range 17.0-17.7). The other (96-3) was slightly lower at 16.3kHz (range 16.3-16.4). The mean principal carrier for 96-3 in teh field was 16.3kHz, exactly the same at both 11 and 21&deg;C. </p>","https://bio.acousti.ca/node/52695"
"52696","behaviour","<p>(1 male recorded) The song of this species has been given in detail previously for a specimen from Ecuador (erroneously as Eubliastes ferrugineus, see above (Morris et al 1989: p. 225, Fig. 3E, F, G). A Song of this male is reproduced here (Fig. 33A). We recorded 4 songs of a male from Bajo Calima, Colombia (Fig. 33B), and since its call parameters departed somewhat from that of the Ecuadorean specimen an analysis is given below.</p>
<p>The songs of the two insects agree reasonably well in carrier. The energy in the call is almost entirely ultrasonic with the quite symmetrical peak of the principal carrier at 25.4 kHz (29.1 kHz in the Ecuadorean specimen) (Fig. 33 CE). Diminishing harmonics of this 25 kHz fundamental, from a 2nd to a 5th, were evident in spectra, but the most intense of these, the 2nd, was 29 dB below the fundamental.</p>
<p>The call incidence of the Colombian specimen at 23&deg;C was determined with a stopwatch: songs were separated on average by 1.8 min (n = 13 successive calls) with the shortest call intervals 40-45s. The temperature was about the same as for the Ecuador male, 22&deg;C, but that male called at intervals of -20 s, a much higher duty cycle.</p>
<p>For both specimens there was a soft audible zip comprised of three prolonged (major) high-amplitude pulse trains (Fig. 33 A,B); along with these intense pulses are low intensity, lengthy complex wave trains, &ldquo;pulses&#39; with illdefined starts and stops. In songs of both males major pulse &#39;trains&quot; may sometimes consist of but one prolonged pulse. But more often they show variably timed amplitude modulations. quite inconsistent in occurrence between calls of the same male, though there is a tendency to produce more lengthy prolonged pulses later in any given train.</p>
<p>For the Colombian specimen pulse duration of the first two major trains was 4-7 ms with the final always longer at 9.7 ms. Measuring between major pulse train endings, the males differ in pulse train period. In the Ecuadorean male 18 ms separate the first and second trains and 12 ms the second and third. So there is a noticable temporal grouping of the last two trains. In the Colombian male 21 ms and 20 ms are the equivalent periods: the three trains are almost equally spaced.</p>
<p>Call (zip) durations of the two males were comparable 62 ms (Ecuador) Vs 75 ms (Colombia) and the Ecuadorean insect also initiated its call with a major pulse/pulse train (Fig. 33A) instead of the low intensity (opening?) sound seen in the Colombian. </p>","https://bio.acousti.ca/node/52696"
"52697","behaviour","<p>(1 male recorded) Only one male was successfully recorded (at 21&deg;C, in Canada) though this species is abundant at Baeza and many were captured. Other casually monitored specimens did not sing in captivity. The singer produced a succession of calls readily audible to the unaided ear. The calls are zips, Sounds shorter than 1s that create the impression of infrastructure. The average for zip intervals measured at 21.5&deg;C was 28s, giving this species a very low duty cycle.</p>
<p>Pulses are rapid-decay and transient, &lt;2 ms in duration. Each zip (Fig. 34A) is a ragged series of 4-5 pulse trains comprised of only 2 or 3 pulses/train until the call ends in a last and much longer train of 7-8 pulses (Fig. 34B). The pulses of the final train are slightly more sustained than those earlier, though still quite short (-2 ms). The record of Fig. 34 B is from a different call of this male than that shown in Fig.<br />
	4 A.<br />
	The power spectrum is a band of energy 8-40 kHz wide with a strong peak near 12 kHz and another, marginally more intense, at about 25-27 kHz (Fig. 34 C,D). An appreciable amount of this insect&#39;s sound lies within the range of human hearing but its ultrasonic energy predominates. </p>","https://bio.acousti.ca/node/52697"
"52698","behaviour","<p>(2 males recorded) Two specimens were recorded, both at 23&deg;C, both showing remarkable constancy in note interval. For one male (96-1), based on a sample of 24 successive calls from a longer sequence, the average call interval was 2.95 s with a coefficient of variation (ev) of only 2.4%. Each call of this male averaged 22 ms in duration. For the second male (96-2) mean call interval (n=19 successive calls) was 3.0 s (cv 2.7%). Each call (n=10) of 96-2 averaged 18.8 ms in duration.</p>
<p>Each call is one note: a single sustained pulse of about 20 ms duration (Fig. 35A), its waveform indicating one puretone frequency (Fig. 35B), its musicality readily apparent to the human ear if slowed on a tape recorder. In real time one hears an instantaneous &#39;pop&#39;. But with tape speed reduced by a factor of 8, this signal ressembles the call of a common north american frog, the spring peeper.</p>
<p>The number of teeth on the file (96-1), 253 in a length of 2 mm, falls well short of the number of waves, about 400, observed in the uniform amplitude portion of the pulse. So it is impossible for the pulse to be generated on a single tooth per wave basis. Successive tooth-scraper mechanical interactions must maintain an exact phase to the ongoing resonant system to give rise to such a flat amplitude envelope.</p>
<p>The principal peak was the same for both recorded males: high-Qat 22.5 kHz (Fig. 35C). Second and third harmonics of this occur but both are &gt;20 dB below the fundamental. There is a slight 600 Hz frequency modulation (FM) during the pulse. The principal peak begins at 23.1, drops to 22.5 by mid-pulse and then returns to above 23 again. </p>","https://bio.acousti.ca/node/52698"
"52699","behaviour","<p>(5 males recorded) Five ales of&nbsp;<em>T. fasciatus</em> were recorded. Four specimens were from Misahualli and one from Primavera. The species has a very low duty cycle. A male in the lab (88-2) was timed with a stopwatch over 50 consecutive calls and showed an average between-call down time of 34.5 s. The average song interval of another caged male (20&deg;C, 88-1) was similar: 37.4 s (n = 15 consecutive calls). Eight recorded calls of this second male (88-1) had a mean duration of 54.2 ms, on the basis of which we calculate a call duty cycle of only 0.15 %. Pooling available records of all five males gave an average song duration of 58 ms.</p>
<p>In real time little is detected by the human ear, just a faint tick, without any apparent infrastructure (Fig. 36A). Slowed by a factor of 2, the tick sounds musical and is heard as a chirp. Within each tick are three ragged pulse trains each pulse having a very sinsusoidal waveform (Fig. 36 B,C).</p>
<p>Averaging for the 5 males, despite the rather wide range of recording temperatures (18-24&deg;C), the successive trains have incrementing mean durations of 6.3.6.8 and 9.6 ms. The final train was always clearly longer than the others for all<br />
	males. In four of five singers there was an increment in peak amplitude of successive trains. For the male incorporating the most lengthy (prolonged) pulse (Fig. 36E) there was a uniform maximum amplitude for all 3 pulse trains of his tick. Coincident with the highest temperature (24&deg;C) the trains had their longest durations: 7, 10, 13 ms.</p>
<p>Variable pulse duration is a feature of this species. Shorter initial pulses grow longer and eventually become more sustained. These pulses are not consistent in number per train, or in duration between individuals, but there is some similarity within the same individuals. Comparison of Fig36 B, E, F illustrates this AM variation using the final pulse from a call of each of three different males. The male of Fig. 36 E achieved the most sustained output, consistently producing a final pulse lasting &gt;6 MS at a stable high amplitude.</p>
<p>Little variation occurred between the five males in the high-Q, carrier frequency. A narrow peak is at 24 kHz (mean 24.1 kHz, range 23.2-25.0 kHz) (Fig. 36D). No energy within 30 dB of the principal peak occurs beyond 30 kHz. We detected a very slight upward frequency modulation (FM): the peak moves slightly upward over the three pulses: from 23 to 24 kHz. </p>","https://bio.acousti.ca/node/52699"
"52700","behaviour","<p>(1 male recorded) The song of the holotype male was recorded at 24&deg;C. With the unaided ear his call was audible as a quick zip, less than 1 second in duration, too high pitched to suggest musicality, but not noisy: one can detect a pulse infrastructure. The pure tone nature of the pulse becomes apparent during slowing on a tape recorder and is of course evident in the waveform (Fig. 37C).</p>
<p>This male made 51 chirps (calls) in about 2 min 20 s:a chirp period of about 2.8 s. Chirps were given in groups of 24, most commonly 3. Chirp period within bouts was 0.65 s.</p>
<p>There are always five major pulses in a chirp. (ignoring the odd short break). Sometimes a very brief low amplitude short (sixth) pulse precedes. There is a characteristic lengthened silent interval with a mean duration of 22.6 ms between the first 3 and the last two pulses (Fig. 37 A,B). Pulses are about 8-9 ms long with a period near 17 ms.</p>
<p>The sound spectrum is a narrow peak centered at 21.9 kHz; it is extremely high-Q (Fig. 37D). There is no significant sound energy from 25 kHz to 100 kHz. The nearest sound energy is more than 30 dB down from the carrier peak. But among other low harmonies there is a peak consistently at 11 kHz, (Fig. 37D), suggesting that the carrier of this insect is the first harmonic of an 11 kHz fundamental. </p>","https://bio.acousti.ca/node/52700"
"52701","behaviour","<p>(2 males recorded) Two males were recorded with high frequency capable equipment. Since they were at different temperatures (96-1, 19.8&deg;C; 97-1, 25.5&deg;C) most song measures are given separately.</p>
<p>Songs were mostly a double zip (Fig. 38B), but sometimes a single or rarely 3 zips (Fig. 38A). For 14 consecutive calls of 96-1 (9 double-zip, 5 single-zip) mean call period was 8.3 s (range: 2.6-18.6 s). Top song rate observed in this male was about 8/min. Single zips often began his calling bout, changing to doubles later on. For double zips one can determine a mean zip period: this was longer for the colder singer than for the warmer: (96-1), 180 ms, range 128-246 (n = 9 calls): (97-1) 126 ms, range 115-146 (n = 8 calls).</p>
<p>Each zip is a train of 7-14 temporally discrete transient pulses, the train lasting about 50 ms (Fig. 38B). The average number of pulses per train was 7.9 (96-1); 13.4 (97-1). Mean pulse train duration was (first zip of 2-zip calls): 50.5 ms (961); 49.5 ms (97-1). The mean pulse rate, measured per 2 consecutive pulses early in the train, was: 212/s, (range 173230), 96-1; 286/s. (range 271-314), 97-1; but pulse periods are quite variable within individuals.</p>
<p>The song is easily audible and in keeping with this, much spectral energy is in the audio range (Fig. 38D). The pulse waveform (Fig. 38C) is complex, creating a band spectrum that extends from 5-30 kHz. Mean band width per 20 dB down was 4.3-29.0 kHz (96-1) and 5.6-31.9 kHz (97-1). One male had its most intense peak in the audio at 9.8 kHz (96-1) while the other was most intense at 20 kHz. But these maximum peak differences, though consistent, were only marginally greater than other spectral components over the same individual&#39;s band.</p>
<p>This species was also observed producing bouts of calling tremulation while caged in the laboratory, bouts that alternated with intervals of acoustic calling. </p>","https://bio.acousti.ca/node/52701"
"52702","behaviour","<p>(1 male recorded) This species was abundant at night in Ueumari on low understory vegetation beside the trails in undisturbed forest. But only one male&#39;s calls were recorded this back in Canada and inadvertently, in the background of a recording of Typophyllum (see below). For this reason microphone allignment and distance are not known. This male produced several songs, each lasting a bit less than 2 s. Mean duration of songs (n = 4) was 1.8 s. In each call he produced 6 phonatomes in succession (Fig. 39A). The first minor train of this sequence was distinctive, comprised of &gt;40 pulses, peak pulse amplitudes incrementing linearly throughout the train to a maximum typical of later minor trains (Fig. 39A). The male was apparently inhibited from singing until the completion of calling bouts of the Typophyllum. On another occasion he produced only 3 phonatomes, taking 0.9 s, perhaps due to interference from the Typophyllum. The song can be described as a short rattle, faint to all but young ears.</p>
<p>In the call proper all pulses are rapid-decay, each phonatome (Fig. 39B) a minor (lower amplitude) train combining with a more intense major train. The resulting low-Q spectrum contains a coherent band of carrier frequencies between 16 and 34 kHz (Fig. 39 C,D). The energy is distributed rather uniformly over this band so there is no identifiable peak frequency. And there is no appreciable difference between the spectra of the two train types (putative opening and closing movements) (compare Fig. 39 C,D).</p>
<p>The phonatome period of S. exarmata is 272 ms. The phonatome rate at about 20 &deg;C was 3.2/s. There are 42 pulses in the minor train delivered at a rate of 420/s, while there are 32 pulses in the major train occurring at a rate of 220/s.<br />
	Notable in this species is the unusual coherence and temporal separation of the pulses of the minor pulse train and its rather long duration, about 100 ms. The teeth of the file, upon a low buttress, are remarkably uniform in width and spacing (Fig. 25 A,B). Perhaps this file morphology relates to the clearer separation of pulses in time. The train duration is very long in comparison to other non-resonance singers (e.g- Conocephalus spp.). </p>","https://bio.acousti.ca/node/52702"
