"id","scientificName","basisOfRecord","institutionCode","collectionCode","catalogNumber","otherCatalogNumbers","typeStatus","sex","lifeStage","individualCount","recordedBy","eventDate","identifiedBy","dateIdentified","identificationQualifier","associatedSequences","locality","countryCode","decimalLatitude","decimalLongitude","occurrenceRemarks","info_url"
"15843","","PreservedSpecimen","NHMUK","BMNH(E)","010211273","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15843"
"15844","","PreservedSpecimen","NHMUK","BMNH(E)","010211274","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15844"
"15845","","PreservedSpecimen","NHMUK","BMNH(E)","010211275","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15845"
"15846","","PreservedSpecimen","NHMUK","BMNH(E)","010211276","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15846"
"15847","","PreservedSpecimen","NHMUK","BMNH(E)","010211277","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15847"
"15848","","PreservedSpecimen","NHMUK","BMNH(E)","010211278","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15848"
"15849","","PreservedSpecimen","NHMUK","BMNH(E)","010211279","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15849"
"15850","","PreservedSpecimen","NHMUK","BMNH(E)","010211280","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15850"
"15851","","PreservedSpecimen","NHMUK","BMNH(E)","010211281","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15851"
"15852","","PreservedSpecimen","NHMUK","BMNH(E)","010211282","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15852"
"15853","","PreservedSpecimen","NHMUK","BMNH(E)","010211283","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15853"
"15855","","PreservedSpecimen","NHMUK","BMNH(E)","010211284","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15855"
"15857","","PreservedSpecimen","NHMUK","BMNH(E)","010211285","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15857"
"15859","","PreservedSpecimen","NHMUK","BMNH(E)","010211287","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15859"
"15861","","PreservedSpecimen","NHMUK","BMNH(E)","010211286","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15861"
"15863","","PreservedSpecimen","NHMUK","BMNH(E)","010211288","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15863"
"15864","","PreservedSpecimen","NHMUK","BMNH(E)","010211290","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15864"
"15865","","PreservedSpecimen","NHMUK","BMNH(E)","010211289","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15865"
"15867","","PreservedSpecimen","NHMUK","BMNH(E)","010211291","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15867"
"15869","","PreservedSpecimen","NHMUK","BMNH(E)","010211292","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15869"
"15870","","PreservedSpecimen","NHMUK","BMNH(E)","010211293","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15870"
"15872","","PreservedSpecimen","NHMUK","BMNH(E)","010211295","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15872"
"15873","","PreservedSpecimen","NHMUK","BMNH(E)","010211294","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15873"
"15874","","PreservedSpecimen","NHMUK","BMNH(E)","010211296","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15874"
"15875","","PreservedSpecimen","NHMUK","BMNH(E)","010211297","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15875"
"15876","","PreservedSpecimen","NHMUK","BMNH(E)","010211298","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15876"
"15877","","PreservedSpecimen","NHMUK","BMNH(E)","010211299","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15877"
"15879","","PreservedSpecimen","NHMUK","BMNH(E)","010211300","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15879"
"15881","","PreservedSpecimen","NHMUK","BMNH(E)","010211301","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15881"
"15882","","PreservedSpecimen","NHMUK","BMNH(E)","010211302","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15882"
"15883","","PreservedSpecimen","NHMUK","BMNH(E)","010211304","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15883"
"15884","","PreservedSpecimen","NHMUK","BMNH(E)","010211305","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15884"
"15885","","PreservedSpecimen","NHMUK","BMNH(E)","010211306","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15885"
"15886","","PreservedSpecimen","NHMUK","BMNH(E)","010211307","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15886"
"15887","","PreservedSpecimen","NHMUK","BMNH(E)","010211308","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15887"
"15888","","PreservedSpecimen","NHMUK","BMNH(E)","010211309","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15888"
"15889","","PreservedSpecimen","NHMUK","BMNH(E)","010211310","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15889"
"15891","","PreservedSpecimen","NHMUK","BMNH(E)","010211311","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15891"
"15892","","PreservedSpecimen","NHMUK","BMNH(E)","010211312","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15892"
"15893","","PreservedSpecimen","NHMUK","BMNH(E)","010211313","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15893"
"15894","","PreservedSpecimen","NHMUK","BMNH(E)","010211314","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15894"
"15895","","PreservedSpecimen","NHMUK","BMNH(E)","010211315","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15895"
"15896","","PreservedSpecimen","NHMUK","BMNH(E)","010211316","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15896"
"15897","","PreservedSpecimen","NHMUK","BMNH(E)","010211317","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15897"
"15898","","PreservedSpecimen","NHMUK","BMNH(E)","010211318","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15898"
"15899","","PreservedSpecimen","NHMUK","BMNH(E)","010211319","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15899"
"15900","","PreservedSpecimen","NHMUK","BMNH(E)","010211320","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15900"
"15901","","PreservedSpecimen","NHMUK","BMNH(E)","010211321","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15901"
"15902","","PreservedSpecimen","NHMUK","BMNH(E)","010211322","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15902"
"15903","","PreservedSpecimen","NHMUK","BMNH(E)","010211323","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15903"
"15904","","PreservedSpecimen","NHMUK","BMNH(E)","010211324","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15904"
"15905","","PreservedSpecimen","NHMUK","BMNH(E)","010211325","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15905"
"15906","","PreservedSpecimen","NHMUK","BMNH(E)","010211326","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15906"
"15907","","PreservedSpecimen","NHMUK","BMNH(E)","010211327","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15907"
"15908","","PreservedSpecimen","NHMUK","BMNH(E)","010211328","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15908"
"15909","","PreservedSpecimen","NHMUK","BMNH(E)","010211329","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15909"
"15910","","PreservedSpecimen","NHMUK","BMNH(E)","010211330","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15910"
"15911","","PreservedSpecimen","NHMUK","BMNH(E)","010211331","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15911"
"15912","","PreservedSpecimen","NHMUK","BMNH(E)","010211332","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15912"
"15914","","PreservedSpecimen","NHMUK","BMNH(E)","010211333","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15914"
"15915","","PreservedSpecimen","NHMUK","BMNH(E)","010211334","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15915"
"15917","","PreservedSpecimen","NHMUK","BMNH(E)","010211335","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15917"
"15918","","PreservedSpecimen","NHMUK","BMNH(E)","010211336","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15918"
"15920","","PreservedSpecimen","NHMUK","BMNH(E)","010211337","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15920"
"15922","","PreservedSpecimen","NHMUK","BMNH(E)","010211338","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15922"
"15924","","PreservedSpecimen","NHMUK","BMNH(E)","010211339","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15924"
"15925","","PreservedSpecimen","NHMUK","BMNH(E)","010211340","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15925"
"15926","","PreservedSpecimen","NHMUK","BMNH(E)","010211341","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15926"
"15928","","PreservedSpecimen","NHMUK","BMNH(E)","010211342","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15928"
"15930","","PreservedSpecimen","NHMUK","BMNH(E)","010211344","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15930"
"15932","","PreservedSpecimen","NHMUK","BMNH(E)","010211345","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15932"
"15933","","PreservedSpecimen","NHMUK","BMNH(E)","010211346","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15933"
"15934","","PreservedSpecimen","NHMUK","BMNH(E)","010211347","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15934"
"15935","","PreservedSpecimen","NHMUK","BMNH(E)","010211348","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15935"
"15937","","PreservedSpecimen","NHMUK","BMNH(E)","010211349","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15937"
"15938","","PreservedSpecimen","NHMUK","BMNH(E)","010211350","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15938"
"15939","","PreservedSpecimen","NHMUK","BMNH(E)","010211351","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15939"
"15940","","PreservedSpecimen","NHMUK","BMNH(E)","010211352","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15940"
"15941","","PreservedSpecimen","NHMUK","BMNH(E)","010211353","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15941"
"15942","","PreservedSpecimen","NHMUK","BMNH(E)","010211354","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15942"
"15943","","PreservedSpecimen","NHMUK","BMNH(E)","010211355","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15943"
"15944","","PreservedSpecimen","NHMUK","BMNH(E)","010211356","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15944"
"15945","","PreservedSpecimen","NHMUK","BMNH(E)","010211357","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15945"
"15946","","PreservedSpecimen","NHMUK","BMNH(E)","010211358","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15946"
"15947","","PreservedSpecimen","NHMUK","BMNH(E)","010211359","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15947"
"15949","","PreservedSpecimen","NHMUK","BMNH(E)","010211360","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15949"
"15950","","PreservedSpecimen","NHMUK","BMNH(E)","010211361","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15950"
"15953","","PreservedSpecimen","NHMUK","BMNH(E)","010211362","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15953"
"15955","","PreservedSpecimen","NHMUK","BMNH(E)","010211363","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15955"
"15956","","PreservedSpecimen","NHMUK","BMNH(E)","010211364","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15956"
"15957","","PreservedSpecimen","NHMUK","BMNH(E)","010211365","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15957"
"15958","","PreservedSpecimen","NHMUK","BMNH(E)","010211366","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15958"
"15961","Stenobothrus nigromaculatus","PreservedSpecimen","NHMUK","BMNH(E)","010211367","","","Male","","","","","","","","","","","","","","https://bio.acousti.ca/node/15961"
"15962","Stenobothrus nigromaculatus","PreservedSpecimen","NHMUK","BMNH(E)","010211368","","","Female","","","","","","","","","","","","","","https://bio.acousti.ca/node/15962"
"15964","","PreservedSpecimen","NHMUK","BMNH(E)","010211369","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15964"
"15965","","PreservedSpecimen","NHMUK","BMNH(E)","010211370","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15965"
"15966","","PreservedSpecimen","NHMUK","BMNH(E)","010211371","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15966"
"15967","","PreservedSpecimen","NHMUK","BMNH(E)","010211372","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15967"
"15968","","PreservedSpecimen","NHMUK","BMNH(E)","010211373","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15968"
"15969","","PreservedSpecimen","NHMUK","BMNH(E)","010211374","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15969"
"15970","","PreservedSpecimen","NHMUK","BMNH(E)","010211375","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15970"
"15971","","PreservedSpecimen","NHMUK","BMNH(E)","010211376","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15971"
"15972","","PreservedSpecimen","NHMUK","BMNH(E)","010211377","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15972"
"15973","","PreservedSpecimen","NHMUK","BMNH(E)","010211378","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15973"
"15974","","PreservedSpecimen","NHMUK","BMNH(E)","010211379","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15974"
"15975","","PreservedSpecimen","NHMUK","BMNH(E)","010211380","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15975"
"15976","","PreservedSpecimen","NHMUK","BMNH(E)","010211381","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15976"
"15977","","PreservedSpecimen","NHMUK","BMNH(E)","010211382","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15977"
"15978","","PreservedSpecimen","NHMUK","BMNH(E)","010211384","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15978"
"15979","","PreservedSpecimen","NHMUK","BMNH(E)","010211385","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15979"
"15980","","PreservedSpecimen","NHMUK","BMNH(E)","010211386","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15980"
"15982","","PreservedSpecimen","NHMUK","BMNH(E)","010211387","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15982"
"15984","","PreservedSpecimen","NHMUK","BMNH(E)","010211388","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15984"
"15985","","PreservedSpecimen","NHMUK","BMNH(E)","010211389","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15985"
"15986","","PreservedSpecimen","NHMUK","BMNH(E)","010211390","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15986"
"15987","Stenobothrus grammicus","PreservedSpecimen","NHMUK","BMNH(E)","010211391","","","Male","","","","","","","","","","","","","","https://bio.acousti.ca/node/15987"
"15988","Stenobothrus grammicus","PreservedSpecimen","NHMUK","BMNH(E)","010211392","","","Female","","","","","","","","","","","","","","https://bio.acousti.ca/node/15988"
"15990","","PreservedSpecimen","NHMUK","BMNH(E)","010211393","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15990"
"15992","","PreservedSpecimen","NHMUK","BMNH(E)","010211394","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15992"
"15994","","PreservedSpecimen","NHMUK","BMNH(E)","010211395","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15994"
"15996","","PreservedSpecimen","NHMUK","BMNH(E)","010211396","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15996"
"15998","","PreservedSpecimen","NHMUK","BMNH(E)","010211397","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15998"
"15999","","PreservedSpecimen","NHMUK","BMNH(E)","010211398","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/15999"
"16002","","PreservedSpecimen","NHMUK","BMNH(E)","010211399","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16002"
"16003","","PreservedSpecimen","NHMUK","BMNH(E)","010211400","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16003"
"16004","","PreservedSpecimen","NHMUK","BMNH(E)","010211401","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16004"
"16005","","PreservedSpecimen","NHMUK","BMNH(E)","010211402","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16005"
"16006","","PreservedSpecimen","NHMUK","BMNH(E)","010211403","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16006"
"16007","","PreservedSpecimen","NHMUK","BMNH(E)","010211404","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16007"
"16008","","PreservedSpecimen","NHMUK","BMNH(E)","010211405","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16008"
"16009","","PreservedSpecimen","NHMUK","BMNH(E)","010211406","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16009"
"16010","","PreservedSpecimen","NHMUK","BMNH(E)","010211407","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16010"
"16011","","PreservedSpecimen","NHMUK","BMNH(E)","010211408","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16011"
"16012","","PreservedSpecimen","NHMUK","BMNH(E)","010211409","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16012"
"16013","","PreservedSpecimen","NHMUK","BMNH(E)","010211410","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16013"
"16014","","PreservedSpecimen","NHMUK","BMNH(E)","010211411","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16014"
"16015","","PreservedSpecimen","NHMUK","BMNH(E)","010211412","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16015"
"16016","","PreservedSpecimen","NHMUK","BMNH(E)","010211413","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16016"
"16017","","PreservedSpecimen","NHMUK","BMNH(E)","010211414","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16017"
"16018","","PreservedSpecimen","NHMUK","BMNH(E)","010211415","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16018"
"16019","","PreservedSpecimen","NHMUK","BMNH(E)","010211416","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16019"
"16020","","PreservedSpecimen","NHMUK","BMNH(E)","010211417","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16020"
"16021","","PreservedSpecimen","NHMUK","BMNH(E)","010211418","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16021"
"16022","","PreservedSpecimen","NHMUK","BMNH(E)","010211419","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16022"
"16023","","PreservedSpecimen","NHMUK","BMNH(E)","010211420","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16023"
"16024","","PreservedSpecimen","NHMUK","BMNH(E)","010211421","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16024"
"16025","","PreservedSpecimen","NHMUK","BMNH(E)","010211422","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16025"
"16026","","PreservedSpecimen","NHMUK","BMNH(E)","010211424","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16026"
"16027","","PreservedSpecimen","NHMUK","BMNH(E)","010211425","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16027"
"16028","","PreservedSpecimen","NHMUK","BMNH(E)","010211426","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16028"
"16029","","PreservedSpecimen","NHMUK","BMNH(E)","010211427","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16029"
"16030","","PreservedSpecimen","NHMUK","BMNH(E)","010211428","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16030"
"16031","","PreservedSpecimen","NHMUK","BMNH(E)","010211429","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16031"
"16032","","PreservedSpecimen","NHMUK","BMNH(E)","010211430","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16032"
"16033","","PreservedSpecimen","NHMUK","BMNH(E)","010211431","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16033"
"16034","","PreservedSpecimen","NHMUK","BMNH(E)","010211432","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16034"
"16035","","PreservedSpecimen","NHMUK","BMNH(E)","010211433","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16035"
"16036","","PreservedSpecimen","NHMUK","BMNH(E)","010211434","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16036"
"16037","","PreservedSpecimen","NHMUK","BMNH(E)","010211435","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16037"
"16038","","PreservedSpecimen","NHMUK","BMNH(E)","010211436","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16038"
"16039","","PreservedSpecimen","NHMUK","BMNH(E)","010211437","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16039"
"16040","","PreservedSpecimen","NHMUK","BMNH(E)","010211438","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16040"
"16041","","PreservedSpecimen","NHMUK","BMNH(E)","010211439","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16041"
"16042","","PreservedSpecimen","NHMUK","BMNH(E)","010211440","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16042"
"16043","","PreservedSpecimen","NHMUK","BMNH(E)","010211441","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16043"
"16044","","PreservedSpecimen","NHMUK","BMNH(E)","010211442","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16044"
"16045","","PreservedSpecimen","NHMUK","BMNH(E)","010211443","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16045"
"16046","","PreservedSpecimen","NHMUK","BMNH(E)","010211444","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16046"
"16047","","PreservedSpecimen","NHMUK","BMNH(E)","010211445","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16047"
"16048","","PreservedSpecimen","NHMUK","BMNH(E)","010211446","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16048"
"16051","","PreservedSpecimen","NHMUK","BMNH(E)","010211447","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16051"
"16053","","PreservedSpecimen","NHMUK","BMNH(E)","010211448","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16053"
"16054","","PreservedSpecimen","NHMUK","BMNH(E)","010211449","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16054"
"16055","","PreservedSpecimen","NHMUK","BMNH(E)","010211450","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16055"
"16056","","PreservedSpecimen","NHMUK","BMNH(E)","010211451","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16056"
"16057","","PreservedSpecimen","NHMUK","BMNH(E)","010211452","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16057"
"16058","","PreservedSpecimen","NHMUK","BMNH(E)","010211453","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16058"
"16059","","PreservedSpecimen","NHMUK","BMNH(E)","010211454","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16059"
"16060","","PreservedSpecimen","NHMUK","BMNH(E)","010211455","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16060"
"16061","","PreservedSpecimen","NHMUK","BMNH(E)","010211456","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16061"
"16062","","PreservedSpecimen","NHMUK","BMNH(E)","010211457","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16062"
"16063","","PreservedSpecimen","NHMUK","BMNH(E)","010211458","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16063"
"16064","","PreservedSpecimen","NHMUK","BMNH(E)","010211459","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16064"
"16065","","PreservedSpecimen","NHMUK","BMNH(E)","010211460","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16065"
"16066","","PreservedSpecimen","NHMUK","BMNH(E)","010211461","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16066"
"16068","","PreservedSpecimen","NHMUK","BMNH(E)","010211462","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16068"
"16069","","PreservedSpecimen","NHMUK","BMNH(E)","010211464","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16069"
"16071","","PreservedSpecimen","NHMUK","BMNH(E)","010211465","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16071"
"16073","","PreservedSpecimen","NHMUK","BMNH(E)","010211466","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16073"
"16075","","PreservedSpecimen","NHMUK","BMNH(E)","010211467","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16075"
"16077","","PreservedSpecimen","NHMUK","BMNH(E)","010211468","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16077"
"16079","","PreservedSpecimen","NHMUK","BMNH(E)","010211469","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16079"
"16081","","PreservedSpecimen","NHMUK","BMNH(E)","010211470","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16081"
"16083","","PreservedSpecimen","NHMUK","BMNH(E)","010211471","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16083"
"16085","","PreservedSpecimen","NHMUK","BMNH(E)","010211472","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16085"
"16087","","PreservedSpecimen","NHMUK","BMNH(E)","010211473","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16087"
"16088","","PreservedSpecimen","NHMUK","BMNH(E)","010211474","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16088"
"16089","","PreservedSpecimen","NHMUK","BMNH(E)","010211475","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16089"
"16090","","PreservedSpecimen","NHMUK","BMNH(E)","010211476","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16090"
"16092","","PreservedSpecimen","NHMUK","BMNH(E)","010211477","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16092"
"16093","","PreservedSpecimen","NHMUK","BMNH(E)","010211478","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16093"
"16094","","PreservedSpecimen","NHMUK","BMNH(E)","010211479","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16094"
"16095","","PreservedSpecimen","NHMUK","BMNH(E)","010211480","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16095"
"16096","","PreservedSpecimen","NHMUK","BMNH(E)","010211481","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16096"
"16099","","PreservedSpecimen","NHMUK","BMNH(E)","010211482","","","","","","","","","","","","","","","","","https://bio.acousti.ca/node/16099"
